종목,타임프레임,극값시각,방향,이격도(%),MA간격(%),체제,극값가격,복귀시각,복귀봉수,복귀가격,가격변동폭,복귀여부
삼성전자(005930.KS),일봉,2003-12-24 00:00:00+09:00,음의극값(저점),-4.261321053776572,-1.1482125062746973,넓음(추세 추정),6135.173828125,2004-01-05 00:00:00+09:00,8.0,6393.716796875,258.54296875,True
삼성전자(005930.KS),일봉,2004-01-26 00:00:00+09:00,양의극값(고점),16.45047451304204,5.088560704175003,넓음(추세 추정),7616.55517578125,2004-03-12 00:00:00+09:00,34.0,7323.07373046875,-293.4814453125,True
삼성전자(005930.KS),일봉,2004-03-15 00:00:00+09:00,음의극값(저점),-0.8910296908419778,2.6391265773708343,넓음(추세 추정),7337.05029296875,2004-03-17 00:00:00+09:00,2.0,7616.55517578125,279.5048828125,True
삼성전자(005930.KS),일봉,2004-03-19 00:00:00+09:00,양의극값(고점),3.7150783550663578,1.2202865444523183,넓음(추세 추정),7756.3115234375,2004-03-25 00:00:00+09:00,4.0,7476.8056640625,-279.505859375,True
삼성전자(005930.KS),일봉,2004-03-25 00:00:00+09:00,음의극값(저점),-0.6277781313176048,0.9138553014881222,중간,7476.8056640625,2004-03-26 00:00:00+09:00,1.0,7616.55517578125,139.74951171875,True
삼성전자(005930.KS),일봉,2004-04-23 00:00:00+09:00,양의극값(고점),12.747365072902864,5.605507956943986,넓음(추세 추정),8902.2880859375,2004-04-30 00:00:00+09:00,5.0,7784.26220703125,-1118.02587890625,True
삼성전자(005930.KS),일봉,2004-06-14 00:00:00+09:00,음의극값(저점),-20.71862681653502,-9.538745356849352,넓음(추세 추정),5988.43017578125,2004-08-13 00:00:00+09:00,44.0,6121.19677734375,132.7666015625,True
삼성전자(005930.KS),일봉,2004-08-13 00:00:00+09:00,양의극값(고점),0.18298862891231363,-3.802605334961548,넓음(추세 추정),6121.19677734375,2004-08-16 00:00:00+09:00,1.0,6009.39453125,-111.80224609375,True
삼성전자(005930.KS),일봉,2004-08-17 00:00:00+09:00,음의극값(저점),-2.055564671576244,-3.051123508649033,넓음(추세 추정),5946.5048828125,2004-08-19 00:00:00+09:00,2.0,6170.11083984375,223.60595703125,True
삼성전자(005930.KS),일봉,2004-09-14 00:00:00+09:00,양의극값(고점),11.846230808636616,3.63992059499454,넓음(추세 추정),6757.0751953125,2004-10-12 00:00:00+09:00,20.0,6232.9990234375,-524.076171875,True
삼성전자(005930.KS),일봉,2004-10-25 00:00:00+09:00,음의극값(저점),-5.757999901465154,0.30276346230761236,중간,5981.44384765625,2004-11-03 00:00:00+09:00,7.0,6358.7763671875,377.33251953125,True
삼성전자(005930.KS),일봉,2004-11-03 00:00:00+09:00,양의극값(고점),0.15406859381184804,-2.3387623676751415,넓음(추세 추정),6358.7763671875,2004-11-04 00:00:00+09:00,1.0,6260.94921875,-97.8271484375,True
삼성전자(005930.KS),일봉,2004-11-09 00:00:00+09:00,음의극값(저점),-4.911089186660642,-3.278472837864254,넓음(추세 추정),6023.369140625,2004-11-15 00:00:00+09:00,4.0,6379.73876953125,356.36962890625,True
삼성전자(005930.KS),일봉,2004-11-18 00:00:00+09:00,양의극값(고점),1.8994819175236248,-2.486480434351123,넓음(추세 추정),6477.5673828125,2004-11-19 00:00:00+09:00,1.0,6344.7998046875,-132.767578125,True
삼성전자(005930.KS),일봉,2004-12-13 00:00:00+09:00,음의극값(저점),-8.847678885870483,-2.016916055319086,넓음(추세 추정),5618.083984375,2004-12-16 00:00:00+09:00,3.0,6149.14599609375,531.06201171875,True
삼성전자(005930.KS),일봉,2004-12-21 00:00:00+09:00,양의극값(고점),2.25839700939284,-2.0635099431819777,넓음(추세 추정),6232.9990234375,2004-12-23 00:00:00+09:00,2.0,6072.28271484375,-160.71630859375,True
삼성전자(005930.KS),일봉,2004-12-24 00:00:00+09:00,음의극값(저점),-0.6310778338362091,-2.0137686746884045,넓음(추세 추정),6051.32080078125,2004-12-27 00:00:00+09:00,1.0,6114.2080078125,62.88720703125,True
삼성전자(005930.KS),일봉,2004-12-30 00:00:00+09:00,양의극값(고점),3.195519608863058,-1.6149345139776987,넓음(추세 추정),6295.888671875,2005-01-06 00:00:00+09:00,5.0,6079.2705078125,-216.6181640625,True
삼성전자(005930.KS),일봉,2005-01-06 00:00:00+09:00,음의극값(저점),-0.6395598722653283,-0.3083608259356069,중간,6079.2705078125,2005-01-07 00:00:00+09:00,1.0,6156.13525390625,76.86474609375,True
삼성전자(005930.KS),일봉,2005-02-07 00:00:00+09:00,양의극값(고점),12.66980826207336,6.544790498595909,넓음(추세 추정),7127.4189453125,2005-03-17 00:00:00+09:00,28.0,6931.76611328125,-195.65283203125,True
삼성전자(005930.KS),일봉,2005-03-21 00:00:00+09:00,음의극값(저점),-1.6354359155091924,1.958294078535208,넓음(추세 추정),6875.8623046875,2005-03-25 00:00:00+09:00,4.0,7057.54150390625,181.67919921875,True
삼성전자(005930.KS),일봉,2005-03-28 00:00:00+09:00,양의극값(고점),1.0721434682613498,0.19025144339985595,좁음(횡보 추정),7127.4189453125,2005-03-29 00:00:00+09:00,1.0,7015.619140625,-111.7998046875,True
삼성전자(005930.KS),일봉,2005-03-30 00:00:00+09:00,음의극값(저점),-1.4388229408305868,-0.37999439463601065,중간,6959.716796875,2005-04-01 00:00:00+09:00,2.0,7155.3681640625,195.6513671875,True
삼성전자(005930.KS),일봉,2005-04-08 00:00:00+09:00,양의극값(고점),2.5117365035370836,-0.6647548204098154,중간,7295.1240234375,2005-04-14 00:00:00+09:00,4.0,7015.619140625,-279.5048828125,True
삼성전자(005930.KS),일봉,2005-04-29 00:00:00+09:00,음의극값(저점),-9.848804985691997,-2.1201473280543444,넓음(추세 추정),6316.8515625,2005-05-19 00:00:00+09:00,14.0,6966.70458984375,649.85302734375,True
삼성전자(005930.KS),일봉,2005-05-20 00:00:00+09:00,양의극값(고점),1.7450884407364209,-3.2605356455824666,넓음(추세 추정),6966.70458984375,2005-05-25 00:00:00+09:00,3.0,6771.0498046875,-195.65478515625,True
삼성전자(005930.KS),일봉,2005-05-26 00:00:00+09:00,음의극값(저점),-1.4153493029293207,-2.1363384548150766,넓음(추세 추정),6736.11181640625,2005-05-27 00:00:00+09:00,1.0,6847.9150390625,111.80322265625,True
삼성전자(005930.KS),일봉,2005-05-30 00:00:00+09:00,양의극값(고점),0.9512114707570481,-1.3449910387667685,넓음(추세 추정),6896.8271484375,2005-06-02 00:00:00+09:00,3.0,6812.974609375,-83.8525390625,True
삼성전자(005930.KS),일봉,2005-06-02 00:00:00+09:00,음의극값(저점),-0.1454384285812035,-0.38098094796189597,중간,6812.974609375,2005-06-03 00:00:00+09:00,1.0,6819.962890625,6.98828125,True
삼성전자(005930.KS),일봉,2005-06-06 00:00:00+09:00,양의극값(고점),0.11693867948645162,0.055394213049807295,좁음(횡보 추정),6819.962890625,2005-06-07 00:00:00+09:00,1.0,6715.14794921875,-104.81494140625,True
삼성전자(005930.KS),일봉,2005-06-08 00:00:00+09:00,음의극값(저점),-1.8680708498075516,0.3206027947062161,중간,6673.22412109375,2005-06-10 00:00:00+09:00,2.0,6868.875,195.65087890625,True
삼성전자(005930.KS),일봉,2005-07-19 00:00:00+09:00,양의극값(고점),12.301098437871289,3.152840292812372,넓음(추세 추정),7840.16455078125,2005-08-29 00:00:00+09:00,29.0,7546.68310546875,-293.4814453125,True
삼성전자(005930.KS),일봉,2005-08-30 00:00:00+09:00,음의극값(저점),-0.10708373452117112,3.2257499780240764,넓음(추세 추정),7560.65625,2005-08-31 00:00:00+09:00,1.0,7602.58349609375,41.92724609375,True
삼성전자(005930.KS),일봉,2005-09-14 00:00:00+09:00,양의극값(고점),9.601277172737717,1.1174744213484589,넓음(추세 추정),8566.87890625,2005-10-13 00:00:00+09:00,21.0,7896.06201171875,-670.81689453125,True
삼성전자(005930.KS),일봉,2005-10-28 00:00:00+09:00,음의극값(저점),-5.221481554696288,-0.5346505627120338,중간,7630.53369140625,2005-11-03 00:00:00+09:00,4.0,8203.5224609375,572.98876953125,True
삼성전자(005930.KS),일봉,2006-01-31 00:00:00+09:00,양의극값(고점),13.597950141032635,6.720705898301044,넓음(추세 추정),10341.744140625,2006-02-15 00:00:00+09:00,11.0,9139.8671875,-1201.876953125,True
삼성전자(005930.KS),일봉,2006-02-15 00:00:00+09:00,음의극값(저점),-2.5306422100714965,4.101460317432265,넓음(추세 추정),9139.8671875,2006-02-17 00:00:00+09:00,2.0,9405.3994140625,265.5322265625,True
삼성전자(005930.KS),일봉,2006-02-20 00:00:00+09:00,양의극값(고점),1.4527405257731285,3.428298021470614,넓음(추세 추정),9545.1552734375,2006-02-21 00:00:00+09:00,1.0,9405.3994140625,-139.755859375,True
삼성전자(005930.KS),일봉,2006-02-22 00:00:00+09:00,음의극값(저점),-0.7848287779975103,2.8209665059272093,넓음(추세 추정),9363.474609375,2006-02-23 00:00:00+09:00,1.0,9517.201171875,153.7265625,True
삼성전자(005930.KS),일봉,2006-02-23 00:00:00+09:00,양의극값(고점),0.6621984046353505,2.4138220502211984,넓음(추세 추정),9517.201171875,2006-02-24 00:00:00+09:00,1.0,9461.30078125,-55.900390625,True
삼성전자(005930.KS),일봉,2006-02-24 00:00:00+09:00,음의극값(저점),-0.12392713861702247,1.9193281338067711,넓음(추세 추정),9461.30078125,2006-02-27 00:00:00+09:00,1.0,9656.9541015625,195.6533203125,True
삼성전자(005930.KS),일봉,2006-02-27 00:00:00+09:00,양의극값(고점),1.6953963701368358,1.459935935872267,넓음(추세 추정),9656.9541015625,2006-03-03 00:00:00+09:00,3.0,9139.8671875,-517.0869140625,True
삼성전자(005930.KS),일봉,2006-03-23 00:00:00+09:00,음의극값(저점),-9.725314894522326,-4.350411311576425,넓음(추세 추정),8497.0029296875,2006-04-14 00:00:00+09:00,16.0,9167.8203125,670.8173828125,True
삼성전자(005930.KS),일봉,2006-04-14 00:00:00+09:00,양의극값(고점),0.5271701027783853,-2.736910974917748,넓음(추세 추정),9167.8203125,2006-04-17 00:00:00+09:00,1.0,9069.9912109375,-97.8291015625,True
삼성전자(005930.KS),일봉,2006-04-17 00:00:00+09:00,음의극값(저점),-0.37761695968369074,-2.495930075549983,넓음(추세 추정),9069.9912109375,2006-04-18 00:00:00+09:00,1.0,9195.7685546875,125.77734375,True
삼성전자(005930.KS),일봉,2006-04-21 00:00:00+09:00,양의극값(고점),6.307575041475885,-0.5099671315051925,중간,9642.9794921875,2006-04-28 00:00:00+09:00,5.0,9000.11328125,-642.8662109375,True
삼성전자(005930.KS),일봉,2006-04-28 00:00:00+09:00,음의극값(저점),-0.6663565288612526,0.9686572498868053,중간,9000.11328125,2006-05-02 00:00:00+09:00,1.0,9069.9912109375,69.8779296875,True
삼성전자(005930.KS),일봉,2006-05-02 00:00:00+09:00,양의극값(고점),0.17905158961677675,1.0820578334477173,넓음(추세 추정),9069.9912109375,2006-05-03 00:00:00+09:00,1.0,8930.23828125,-139.7529296875,True
삼성전자(005930.KS),일봉,2006-05-03 00:00:00+09:00,음의극값(저점),-1.2303696801120918,1.1113522714722883,넓음(추세 추정),8930.23828125,2006-05-08 00:00:00+09:00,2.0,9153.845703125,223.607421875,True
삼성전자(005930.KS),일봉,2006-05-11 00:00:00+09:00,양의극값(고점),2.8353399823726666,1.788378284791104,넓음(추세 추정),9265.646484375,2006-05-16 00:00:00+09:00,3.0,8958.1884765625,-307.4580078125,True
삼성전자(005930.KS),일봉,2006-05-16 00:00:00+09:00,음의극값(저점),-0.3017462812627448,2.241269251227168,넓음(추세 추정),8958.1884765625,2006-05-17 00:00:00+09:00,1.0,9153.845703125,195.6572265625,True
삼성전자(005930.KS),일봉,2006-05-17 00:00:00+09:00,양의극값(고점),1.8852865692745666,2.2974771048814433,넓음(추세 추정),9153.845703125,2006-05-18 00:00:00+09:00,1.0,8958.1884765625,-195.6572265625,True
삼성전자(005930.KS),일봉,2006-06-13 00:00:00+09:00,음의극값(저점),-13.863452120896657,-3.712189661342159,넓음(추세 추정),7672.45703125,2006-07-12 00:00:00+09:00,21.0,8504.333984375,831.876953125,True
삼성전자(005930.KS),일봉,2006-07-12 00:00:00+09:00,양의극값(고점),0.05271598394608647,-3.7231089335632883,넓음(추세 추정),8504.333984375,2006-07-13 00:00:00+09:00,1.0,8392.435546875,-111.8984375,True
삼성전자(005930.KS),일봉,2006-07-19 00:00:00+09:00,음의극값(저점),-3.7925931194480884,-2.116953217416439,넓음(추세 추정),8112.6884765625,2006-07-25 00:00:00+09:00,4.0,8364.4619140625,251.7734375,True
삼성전자(005930.KS),일봉,2006-08-18 00:00:00+09:00,양의극값(고점),10.505939620733526,2.84969422554119,넓음(추세 추정),9175.7294921875,2006-10-09 00:00:00+09:00,33.0,8881.9951171875,-293.734375,True
삼성전자(005930.KS),일봉,2006-10-09 00:00:00+09:00,음의극값(저점),-0.7719355568573444,2.314278509395948,넓음(추세 추정),8881.9951171875,2006-10-10 00:00:00+09:00,1.0,8979.9033203125,97.908203125,True
삼성전자(005930.KS),일봉,2006-10-10 00:00:00+09:00,양의극값(고점),0.18723881595467873,2.1223465453401187,넓음(추세 추정),8979.9033203125,2006-10-11 00:00:00+09:00,1.0,8965.91796875,-13.9853515625,True
삼성전자(005930.KS),일봉,2006-10-12 00:00:00+09:00,음의극값(저점),-0.5137806155799793,1.8605024167049689,넓음(추세 추정),8937.943359375,2006-10-13 00:00:00+09:00,1.0,9007.8779296875,69.9345703125,True
삼성전자(005930.KS),일봉,2006-10-16 00:00:00+09:00,양의극값(고점),0.9442474217216255,1.7595382318122232,넓음(추세 추정),9091.8076171875,2006-10-18 00:00:00+09:00,2.0,8979.9033203125,-111.904296875,True
삼성전자(005930.KS),일봉,2006-11-06 00:00:00+09:00,음의극값(저점),-5.971208428661773,-2.3654844928846956,넓음(추세 추정),8462.373046875,2006-11-14 00:00:00+09:00,6.0,9049.841796875,587.46875,True
삼성전자(005930.KS),일봉,2006-11-15 00:00:00+09:00,양의극값(고점),3.237496350823495,-2.594968544699516,넓음(추세 추정),9259.6552734375,2006-11-27 00:00:00+09:00,8.0,8979.9033203125,-279.751953125,True
삼성전자(005930.KS),일봉,2006-11-29 00:00:00+09:00,음의극값(저점),-1.5999922515666891,-0.5785486714058546,중간,8826.04296875,2006-12-01 00:00:00+09:00,2.0,8951.9287109375,125.8857421875,True
삼성전자(005930.KS),일봉,2006-12-04 00:00:00+09:00,양의극값(고점),0.24395954178206852,0.4159861730746748,중간,8965.91796875,2006-12-05 00:00:00+09:00,1.0,8923.9580078125,-41.9599609375,True
삼성전자(005930.KS),일봉,2006-12-12 00:00:00+09:00,음의극값(저점),-5.4611893294878415,0.7311007122910799,중간,8392.435546875,2007-01-02 00:00:00+09:00,12.0,8828.8349609375,436.3994140625,True
삼성전자(005930.KS),일봉,2007-01-02 00:00:00+09:00,양의극값(고점),0.6813655965503443,-1.4049904684018573,넓음(추세 추정),8828.8349609375,2007-01-03 00:00:00+09:00,1.0,8659.5908203125,-169.244140625,True
삼성전자(005930.KS),일봉,2007-01-10 00:00:00+09:00,음의극값(저점),-6.5454720100268,-2.4807552804662567,넓음(추세 추정),8151.86376953125,2007-02-20 00:00:00+09:00,28.0,8462.1376953125,310.27392578125,True
삼성전자(005930.KS),일봉,2007-02-21 00:00:00+09:00,양의극값(고점),1.8427249143096993,-1.669653561793508,넓음(추세 추정),8546.7607421875,2007-02-23 00:00:00+09:00,2.0,8349.310546875,-197.4501953125,True
삼성전자(005930.KS),일봉,2007-03-05 00:00:00+09:00,음의극값(저점),-4.540781904186217,-1.6094118044321828,넓음(추세 추정),7968.5146484375,2007-03-12 00:00:00+09:00,5.0,8490.34765625,521.8330078125,True
삼성전자(005930.KS),일봉,2007-03-12 00:00:00+09:00,양의극값(고점),2.155100409621564,-1.3745171354452175,넓음(추세 추정),8490.34765625,2007-03-14 00:00:00+09:00,2.0,8236.4814453125,-253.8662109375,True
삼성전자(005930.KS),일봉,2007-03-14 00:00:00+09:00,음의극값(저점),-0.754559253795121,-0.9839623965295321,중간,8236.4814453125,2007-03-16 00:00:00+09:00,2.0,8307.001953125,70.5205078125,True
삼성전자(005930.KS),일봉,2007-03-16 00:00:00+09:00,양의극값(고점),0.3168001428045284,-0.3729996960401103,중간,8307.001953125,2007-03-20 00:00:00+09:00,2.0,8165.966796875,-141.03515625,True
삼성전자(005930.KS),일봉,2007-03-30 00:00:00+09:00,음의극값(저점),-3.4868395001970955,-0.5211379542546315,중간,7940.306640625,2007-04-04 00:00:00+09:00,3.0,8391.6201171875,451.3134765625,True
삼성전자(005930.KS),일봉,2007-04-04 00:00:00+09:00,양의극값(고점),2.121347939866492,-0.15275206857369164,좁음(횡보 추정),8391.6201171875,2007-04-10 00:00:00+09:00,4.0,8151.86376953125,-239.75634765625,True
삼성전자(005930.KS),일봉,2007-04-10 00:00:00+09:00,음의극값(저점),-0.6428783086698786,-0.2045591142760067,좁음(횡보 추정),8151.86376953125,2007-04-11 00:00:00+09:00,1.0,8448.037109375,296.17333984375,True
삼성전자(005930.KS),일봉,2007-04-12 00:00:00+09:00,양의극값(고점),3.6838432207883782,-0.058364936012756656,좁음(횡보 추정),8518.552734375,2007-04-18 00:00:00+09:00,4.0,8222.37890625,-296.173828125,True
삼성전자(005930.KS),일봉,2007-04-25 00:00:00+09:00,음의극값(저점),-3.106125518855222,-0.07387898522093916,좁음(횡보 추정),7954.40966796875,2007-05-07 00:00:00+09:00,7.0,8278.796875,324.38720703125,True
삼성전자(005930.KS),일봉,2007-05-07 00:00:00+09:00,양의극값(고점),1.046654589586783,0.1170523600582962,좁음(횡보 추정),8278.796875,2007-05-09 00:00:00+09:00,2.0,8180.0703125,-98.7265625,True
삼성전자(005930.KS),일봉,2007-05-30 00:00:00+09:00,음의극값(저점),-7.413862352957092,-1.609813501963628,넓음(추세 추정),7503.0966796875,2007-06-11 00:00:00+09:00,7.0,8151.86376953125,648.76708984375,True
삼성전자(005930.KS),일봉,2007-06-22 00:00:00+09:00,양의극값(고점),3.1233534618094736,-0.8986200925976899,중간,8335.20703125,2007-06-29 00:00:00+09:00,5.0,7989.4970703125,-345.7099609375,True
삼성전자(005930.KS),일봉,2007-06-29 00:00:00+09:00,음의극값(저점),-0.8457650226844703,1.1428959508290741,넓음(추세 추정),7989.4970703125,2007-07-03 00:00:00+09:00,2.0,8060.07177734375,70.57470703125,True
삼성전자(005930.KS),일봉,2007-07-13 00:00:00+09:00,양의극값(고점),18.540898360967432,3.5374940562499257,넓음(추세 추정),9697.4970703125,2007-08-01 00:00:00+09:00,12.0,8201.228515625,-1496.2685546875,True
삼성전자(005930.KS),일봉,2007-08-01 00:00:00+09:00,음의극값(저점),-2.1004542865430946,6.240402044894533,넓음(추세 추정),8201.228515625,2007-08-08 00:00:00+09:00,5.0,8497.66015625,296.431640625,True
삼성전자(005930.KS),일봉,2007-08-09 00:00:00+09:00,양의극값(고점),3.7381961387451876,4.222620051837662,넓음(추세 추정),8765.8603515625,2007-08-16 00:00:00+09:00,4.0,8187.1142578125,-578.74609375,True
삼성전자(005930.KS),일봉,2007-09-21 00:00:00+09:00,음의극값(저점),-10.082837566868093,-5.0734117396366765,넓음(추세 추정),7537.7919921875,2007-11-07 00:00:00+09:00,29.0,8045.955078125,508.1630859375,True
삼성전자(005930.KS),일봉,2007-11-07 00:00:00+09:00,양의극값(고점),3.186072815172497,-3.0050708264956745,넓음(추세 추정),8045.955078125,2007-11-08 00:00:00+09:00,1.0,7566.02197265625,-479.93310546875,True
삼성전자(005930.KS),일봉,2007-11-12 00:00:00+09:00,음의극값(저점),-3.2340430090961636,-2.9611900747684468,넓음(추세 추정),7509.55810546875,2007-11-15 00:00:00+09:00,3.0,8045.955078125,536.39697265625,True
삼성전자(005930.KS),일봉,2007-11-15 00:00:00+09:00,양의극값(고점),3.9652480351962027,-1.8075435577820307,넓음(추세 추정),8045.955078125,2007-11-19 00:00:00+09:00,2.0,7636.60205078125,-409.35302734375,True
삼성전자(005930.KS),일봉,2007-11-21 00:00:00+09:00,음의극값(저점),-5.546178912142267,-0.8326670191187179,중간,7269.5927734375,2007-11-23 00:00:00+09:00,2.0,7862.455078125,592.8623046875,True
삼성전자(005930.KS),일봉,2007-11-26 00:00:00+09:00,양의극값(고점),3.4318138823979263,0.023882898193864743,좁음(횡보 추정),7947.1474609375,2007-11-27 00:00:00+09:00,1.0,7608.3701171875,-338.77734375,True
삼성전자(005930.KS),일봉,2007-11-27 00:00:00+09:00,음의극값(저점),-0.9008947358389809,0.055156342922454984,좁음(횡보 추정),7608.3701171875,2007-11-28 00:00:00+09:00,1.0,7678.94970703125,70.57958984375,True
삼성전자(005930.KS),일봉,2007-12-10 00:00:00+09:00,양의극값(고점),11.807141106754079,2.192447874030635,넓음(추세 추정),8667.0498046875,2008-01-02 00:00:00+09:00,13.0,7780.25634765625,-886.79345703125,True
삼성전자(005930.KS),일봉,2008-01-10 00:00:00+09:00,음의극값(저점),-6.191674530332328,1.1433430025444957,넓음(추세 추정),7379.80224609375,2008-01-17 00:00:00+09:00,5.0,8009.08349609375,629.28125,True
삼성전자(005930.KS),일봉,2008-01-18 00:00:00+09:00,양의극값(고점),3.018655399743242,-1.3681801756607586,넓음(추세 추정),8109.20068359375,2008-01-22 00:00:00+09:00,2.0,7665.8388671875,-443.36181640625,True
삼성전자(005930.KS),일봉,2008-01-22 00:00:00+09:00,음의극값(저점),-2.6015947169132447,-1.3960879516116729,넓음(추세 추정),7665.8388671875,2008-01-24 00:00:00+09:00,2.0,7951.87744140625,286.03857421875,True
삼성전자(005930.KS),일봉,2008-01-25 00:00:00+09:00,양의극값(고점),1.6827964953509658,-1.9603894682706549,넓음(추세 추정),8023.3876953125,2008-01-28 00:00:00+09:00,1.0,7708.74365234375,-314.64404296875,True
삼성전자(005930.KS),일봉,2008-01-28 00:00:00+09:00,음의극값(저점),-2.3540800089018648,-2.2906619885248207,넓음(추세 추정),7708.74365234375,2008-01-29 00:00:00+09:00,1.0,7980.4775390625,271.73388671875,True
삼성전자(005930.KS),일봉,2008-02-04 00:00:00+09:00,양의극값(고점),10.02656798528618,-1.074997705952526,넓음(추세 추정),8752.7880859375,2008-02-29 00:00:00+09:00,16.0,8009.08349609375,-743.70458984375,True
삼성전자(005930.KS),일봉,2008-03-03 00:00:00+09:00,음의극값(저점),-2.1783260030472773,3.817524321379421,넓음(추세 추정),7851.7607421875,2008-03-05 00:00:00+09:00,2.0,8037.6884765625,185.927734375,True
삼성전자(005930.KS),일봉,2008-03-05 00:00:00+09:00,양의극값(고점),0.18141949579892813,3.2653029841028065,넓음(추세 추정),8037.6884765625,2008-03-07 00:00:00+09:00,2.0,7866.0634765625,-171.625,True
삼성전자(005930.KS),일봉,2008-03-14 00:00:00+09:00,음의극값(저점),-2.3388566200572765,1.133723835767838,넓음(추세 추정),7823.16064453125,2008-03-18 00:00:00+09:00,2.0,8123.49755859375,300.3369140625,True
삼성전자(005930.KS),일봉,2008-05-06 00:00:00+09:00,양의극값(고점),18.721277637417842,9.183769636061822,넓음(추세 추정),10654.939453125,2008-06-09 00:00:00+09:00,24.0,9811.1298828125,-843.8095703125,True
삼성전자(005930.KS),일봉,2008-06-12 00:00:00+09:00,음의극값(저점),-5.093185078153892,1.2053020453110286,넓음(추세 추정),9482.1845703125,2008-06-18 00:00:00+09:00,4.0,10068.56640625,586.3818359375,True
삼성전자(005930.KS),일봉,2008-06-18 00:00:00+09:00,양의극값(고점),0.3478256641273301,-0.37915359165115786,중간,10068.56640625,2008-06-19 00:00:00+09:00,1.0,9653.8076171875,-414.7587890625,True
삼성전자(005930.KS),일봉,2008-07-10 00:00:00+09:00,음의극값(저점),-18.395417545878882,-6.322762614996414,넓음(추세 추정),8015.109375,2008-09-19 00:00:00+09:00,51.0,7986.48291015625,-28.62646484375,True
삼성전자(005930.KS),일봉,2008-09-25 00:00:00+09:00,양의극값(고점),1.9417841185295053,-3.63179242951187,넓음(추세 추정),8115.302734375,2008-09-26 00:00:00+09:00,1.0,7914.92236328125,-200.38037109375,True
삼성전자(005930.KS),일봉,2008-10-06 00:00:00+09:00,음의극값(저점),-5.8082067731749385,-1.4629842296071391,넓음(추세 추정),7399.66357421875,2008-10-14 00:00:00+09:00,6.0,8015.109375,615.44580078125,True
삼성전자(005930.KS),일봉,2008-10-14 00:00:00+09:00,양의극값(고점),2.579115217086553,-1.1210501367618926,넓음(추세 추정),8015.109375,2008-10-16 00:00:00+09:00,2.0,7213.59765625,-801.51171875,True
삼성전자(005930.KS),일봉,2008-10-24 00:00:00+09:00,음의극값(저점),-24.451708322211037,-2.5718379064337085,넓음(추세 추정),5753.70458984375,2008-10-30 00:00:00+09:00,4.0,7685.91943359375,1932.21484375,True
삼성전자(005930.KS),일봉,2008-10-30 00:00:00+09:00,양의극값(고점),2.2350953450891864,-3.495414162470989,넓음(추세 추정),7685.91943359375,2008-11-03 00:00:00+09:00,2.0,7385.3544921875,-300.56494140625,True
삼성전자(005930.KS),일봉,2008-11-20 00:00:00+09:00,음의극값(저점),-16.918739081222057,-6.926380739095624,넓음(추세 추정),6054.27001953125,2008-12-19 00:00:00+09:00,21.0,7006.06591796875,951.7958984375,True
삼성전자(005930.KS),일봉,2008-12-19 00:00:00+09:00,양의극값(고점),2.637764575446237,-2.8348566079678377,넓음(추세 추정),7006.06591796875,2008-12-23 00:00:00+09:00,2.0,6533.74609375,-472.31982421875,True
삼성전자(005930.KS),일봉,2008-12-23 00:00:00+09:00,음의극값(저점),-3.7102732590342518,-1.7169735057058721,넓음(추세 추정),6533.74609375,2009-01-02 00:00:00+09:00,7.0,6801.546875,267.80078125,True
삼성전자(005930.KS),일봉,2009-01-07 00:00:00+09:00,양의극값(고점),12.41280656680455,0.24624305337086605,좁음(횡보 추정),7583.0029296875,2009-01-15 00:00:00+09:00,6.0,6649.59765625,-933.4052734375,True
삼성전자(005930.KS),일봉,2009-01-15 00:00:00+09:00,음의극값(저점),-0.9176084299037558,2.3716087832349872,넓음(추세 추정),6649.59765625,2009-01-16 00:00:00+09:00,1.0,6772.60400390625,123.00634765625,True
삼성전자(005930.KS),일봉,2009-01-19 00:00:00+09:00,양의극값(고점),2.54514755070011,2.4488380768265405,넓음(추세 추정),6873.90380859375,2009-01-21 00:00:00+09:00,2.0,6490.41357421875,-383.490234375,True
삼성전자(005930.KS),일봉,2009-01-23 00:00:00+09:00,음의극값(저점),-4.318087648154574,2.4413685139487393,넓음(추세 추정),6396.3466796875,2009-01-28 00:00:00+09:00,1.0,7069.26806640625,672.92138671875,True
삼성전자(005930.KS),일봉,2009-02-06 00:00:00+09:00,양의극값(고점),15.394097962025535,2.827769485062868,넓음(추세 추정),7886.9013671875,2009-02-18 00:00:00+09:00,8.0,6917.3193359375,-969.58203125,True
삼성전자(005930.KS),일봉,2009-02-20 00:00:00+09:00,음의극값(저점),-2.9004926444262487,3.237040031561124,넓음(추세 추정),6765.36767578125,2009-02-23 00:00:00+09:00,1.0,7018.61669921875,253.2490234375,True
삼성전자(005930.KS),일봉,2009-02-23 00:00:00+09:00,양의극값(고점),0.6954550649759368,3.4464254775010263,넓음(추세 추정),7018.61669921875,2009-02-24 00:00:00+09:00,1.0,6765.36767578125,-253.2490234375,True
삼성전자(005930.KS),일봉,2009-03-02 00:00:00+09:00,음의극값(저점),-4.300578640261985,2.897583119429654,넓음(추세 추정),6685.7763671875,2009-03-04 00:00:00+09:00,2.0,7076.5029296875,390.7265625,True
삼성전자(005930.KS),일봉,2009-04-23 00:00:00+09:00,양의극값(고점),16.100392479160398,8.610312294988615,넓음(추세 추정),9073.5546875,2009-05-13 00:00:00+09:00,12.0,8103.9697265625,-969.5849609375,True
