밴드,종목명,티커,터치시각,밴드종류,방향,진입가,청산가,보유봉수,청산사유,손익률(%),반전각도(도),반전성공여부,구간,연도,손익률_비용반영(%)
엔하4,아모레퍼시픽,090430.KS,2013-03-27 00:00:00+09:00,엔하4터치,롱,87451.4296875,89029.65625,5,5봉경과,1.804689263674309,12.384404299832411,False,학습,2013,1.424689263674309
엔하4,아모레퍼시픽,090430.KS,2013-04-05 00:00:00+09:00,엔하4터치,롱,84480.6953125,82066.9375,5,5봉경과,-2.85717086438664,30.572053058786096,True,학습,2013,-3.23717086438664
엔하4,아모레퍼시픽,090430.KS,2015-08-21 00:00:00+09:00,엔하4터치,롱,322755.8125,355594.25,5,5봉경과,10.17439074005832,146.26127981150938,True,학습,2015,9.794390740058319
엔하4,아모레퍼시픽,090430.KS,2016-02-17 00:00:00+09:00,엔하4터치,롱,326175.375,334176.78125,5,5봉경과,2.4530994254241296,24.52558768660789,True,학습,2016,2.0730994254241297
엔하4,아모레퍼시픽,090430.KS,2016-08-01 00:00:00+09:00,엔하4터치,롱,357710.34375,357239.6875,5,5봉경과,-0.13157468276314,33.91912387926629,True,학습,2016,-0.51157468276314
엔하4,아모레퍼시픽,090430.KS,2016-08-03 00:00:00+09:00,엔하4터치,롱,347355.625,371359.875,5,5봉경과,6.910568959405797,113.93868041357074,True,학습,2016,6.530568959405797
엔하4,아모레퍼시픽,090430.KS,2016-10-25 00:00:00+09:00,엔하4터치,롱,325234.03125,339354.15625,5,5봉경과,4.341527528878483,3.9763183042085424,True,학습,2016,3.9615275288784835
엔하4,아모레퍼시픽,090430.KS,2016-11-24 00:00:00+09:00,엔하4터치,롱,302171.15625,300288.4375,5,5봉경과,-0.6230636879326565,47.85252319206475,True,학습,2016,-1.0030636879326567
엔하4,아모레퍼시픽,090430.KS,2016-12-02 00:00:00+09:00,엔하4터치,롱,289463.0,299817.75,5,5봉경과,3.577227486759966,38.40189703938166,True,학습,2016,3.197227486759966
엔하4,아모레퍼시픽,090430.KS,2016-12-06 00:00:00+09:00,엔하4터치,롱,293699.0625,302641.8125,5,5봉경과,3.0448684186725994,104.27138198797653,True,학습,2016,2.6648684186725995
엔하4,아모레퍼시픽,090430.KS,2017-03-03 00:00:00+09:00,엔하4터치,롱,237909.765625,257774.96875,5,5봉경과,8.34988974614522,68.57380370652565,True,학습,2017,7.96988974614522
엔하4,아모레퍼시픽,090430.KS,2017-07-07 00:00:00+09:00,엔하4터치,롱,272437.4375,278586.21875,5,5봉경과,2.256951653349771,92.31242759189776,True,학습,2017,1.8769516533497712
엔하4,아모레퍼시픽,090430.KS,2017-09-11 00:00:00+09:00,엔하4터치,롱,248315.34375,237436.78125,5,5봉경과,-4.38094655598583,1.2712139879112885,True,학습,2017,-4.7609465559858295
엔하4,아모레퍼시픽,090430.KS,2017-09-13 00:00:00+09:00,엔하4터치,롱,244058.53125,237436.78125,5,5봉경과,-2.713181123431841,31.46212331124744,True,학습,2017,-3.0931811234318407
엔하4,아모레퍼시픽,090430.KS,2018-02-13 00:00:00+09:00,엔하4터치,롱,257936.921875,279312.875,5,5봉경과,8.287279296664282,114.48308106439632,True,학습,2018,7.907279296664282
엔하4,아모레퍼시픽,090430.KS,2018-07-27 00:00:00+09:00,엔하4터치,롱,250811.59375,261737.109375,5,5봉경과,4.356064830037387,70.13314391978501,True,학습,2018,3.9760648300373873
엔하4,아모레퍼시픽,090430.KS,2018-08-13 00:00:00+09:00,엔하4터치,롱,244161.296875,245586.375,5,5봉경과,0.583662580122016,27.361129276161623,True,학습,2018,0.203662580122016
엔하4,아모레퍼시픽,090430.KS,2018-10-04 00:00:00+09:00,엔하4터치,롱,216135.0,197134.109375,5,5봉경과,-8.791214113864019,-130.9099594934272,False,학습,2018,-9.17121411386402
엔하4,아모레퍼시픽,090430.KS,2019-06-25 00:00:00+09:00,엔하4터치,롱,160076.8125,152909.203125,5,5봉경과,-4.477606258557904,-22.140353967150865,False,학습,2019,-4.857606258557904
엔하4,아모레퍼시픽,090430.KS,2019-07-31 00:00:00+09:00,엔하4터치,롱,133795.5625,117548.9375,5,5봉경과,-12.142872825098369,-16.70639691272506,False,학습,2019,-12.52287282509837
엔하4,아모레퍼시픽,090430.KS,2020-03-13 00:00:00+09:00,엔하4터치,롱,145046.1875,158974.46875,5,5봉경과,9.60265243097134,130.59450957826795,True,학습,2020,9.222652430971339
엔하4,아모레퍼시픽,090430.KS,2020-03-19 00:00:00+09:00,엔하4터치,롱,153211.046875,170981.625,5,5봉경과,11.59875771849431,48.27464699351712,False,학습,2020,11.21875771849431
엔하4,아모레퍼시픽,090430.KS,2021-07-08 00:00:00+09:00,엔하4터치,롱,238691.296875,236280.296875,5,5봉경과,-1.0100912901162935,48.55108126265077,True,검증,2021,-1.3900912901162936
엔하4,아모레퍼시픽,090430.KS,2021-07-14 00:00:00+09:00,엔하4터치,롱,232422.640625,231458.25,5,5봉경과,-0.4149297256096433,-12.465893977871415,False,검증,2021,-0.7949297256096433
엔하4,아모레퍼시픽,090430.KS,2021-07-19 00:00:00+09:00,엔하4터치,롱,231940.453125,225671.78125,5,5봉경과,-2.702707436559855,-54.42651735313599,False,검증,2021,-3.082707436559855
엔하4,아모레퍼시픽,090430.KS,2021-09-09 00:00:00+09:00,엔하4터치,롱,187095.40625,184202.15625,5,5봉경과,-1.5464035477888705,39.802682689824266,True,검증,2021,-1.9264035477888704
엔하4,아모레퍼시픽,090430.KS,2021-10-12 00:00:00+09:00,엔하4터치,롱,168289.421875,183237.78125,5,5봉경과,8.882530588347475,13.979383123067322,False,검증,2021,8.502530588347474
엔하4,아모레퍼시픽,090430.KS,2022-01-10 00:00:00+09:00,엔하4터치,롱,147408.6875,144984.203125,5,5봉경과,-1.6447364236928033,10.60525764003981,True,검증,2022,-2.0247364236928034
엔하4,아모레퍼시픽,090430.KS,2022-06-17 00:00:00+09:00,엔하4터치,롱,135286.25,125588.328125,5,5봉경과,-7.168446072679227,3.5371326930360425,True,검증,2022,-7.548446072679227
엔하4,아모레퍼시픽,090430.KS,2022-06-22 00:00:00+09:00,엔하4터치,롱,122678.9453125,134801.359375,5,5봉경과,9.881413661994388,52.90252582949586,False,검증,2022,9.501413661994388
엔하4,아모레퍼시픽,090430.KS,2022-09-23 00:00:00+09:00,엔하4터치,롱,107162.2421875,98918.984375,5,5봉경과,-7.692315543451309,-17.34882097142578,False,검증,2022,-8.072315543451309
엔하4,아모레퍼시픽,090430.KS,2022-09-29 00:00:00+09:00,엔하4터치,롱,102313.2734375,102313.2734375,5,5봉경과,0.0,101.2971594111154,True,검증,2022,-0.38
엔하4,아모레퍼시픽,090430.KS,2022-10-11 00:00:00+09:00,엔하4터치,롱,95330.7578125,95136.796875,5,5봉경과,-0.2034610255396159,-50.166004217196246,False,검증,2022,-0.5834610255396159
엔하4,아모레퍼시픽,090430.KS,2022-10-26 00:00:00+09:00,엔하4터치,롱,86990.5234375,99403.890625,5,5봉경과,14.26979249805138,87.04157833274516,True,검증,2022,13.88979249805138
엔하4,아모레퍼시픽,090430.KS,2023-05-04 00:00:00+09:00,엔하4터치,롱,112746.9921875,111869.9609375,5,5봉경과,-0.7778755184364328,17.735985392664084,True,검증,2023,-1.1578755184364327
엔하4,아모레퍼시픽,090430.KS,2023-05-31 00:00:00+09:00,엔하4터치,롱,101832.84375,102417.5390625,5,5봉경과,0.5741716434193167,73.74718079543415,True,검증,2023,0.1941716434193167
엔하4,아모레퍼시픽,090430.KS,2023-07-06 00:00:00+09:00,엔하4터치,롱,92575.3125,100858.3671875,5,5봉경과,8.947368865214472,89.60499648539226,True,검증,2023,8.56736886521447
엔하4,아모레퍼시픽,090430.KS,2023-10-20 00:00:00+09:00,엔하4터치,롱,104366.484375,114013.8046875,5,5봉경과,9.243695780568924,102.63814819283178,True,검증,2023,8.863695780568923
엔하4,아모레퍼시픽,090430.KS,2024-08-07 00:00:00+09:00,엔하4터치,롱,122129.484375,115655.1484375,5,5봉경과,-5.301206314455956,38.78416099570544,True,검증,2024,-5.681206314455956
엔하4,아모레퍼시픽,090430.KS,2024-11-15 00:00:00+09:00,엔하4터치,롱,106041.7421875,107022.703125,5,5봉경과,0.9250705592572148,56.29594144517112,True,검증,2024,0.5450705592572148
엔하4,아모레퍼시픽,090430.KS,2025-03-31 00:00:00+09:00,엔하4터치,롱,100529.25,103106.9296875,5,5봉경과,2.5641091398772,33.797949830095405,True,검증,2025,2.1841091398772
엔하4,아모레퍼시픽,090430.KS,2026-06-23 00:00:00+09:00,엔하4터치,롱,96200.0,105700.0,5,5봉경과,9.875259875259877,137.3644976156748,True,검증,2026,9.495259875259876
엔하4,에이피알,278470.KS,2024-08-02 00:00:00+09:00,엔하4터치,롱,44777.94921875,43907.5390625,5,5봉경과,-1.943836579022093,135.3771261169827,True,학습,2024,-2.323836579022093
엔하4,에이피알,278470.KS,2024-11-11 00:00:00+09:00,엔하4터치,롱,45551.65625,45841.79296875,5,5봉경과,0.6369399987514175,6.518105394495635,False,학습,2024,0.2569399987514175
엔하4,테크윙,089030.KQ,2012-04-25 00:00:00+09:00,엔하4터치,롱,2782.22802734375,2830.615234375,5,5봉경과,1.7391531734890275,91.64048457015107,True,학습,2012,1.3591531734890276
엔하4,테크윙,089030.KQ,2012-05-07 00:00:00+09:00,엔하4터치,롱,2737.874267578125,2741.906005859375,5,5봉경과,0.1472579778039407,-83.18857924675376,False,학습,2012,-0.2327420221960593
엔하4,테크윙,089030.KQ,2012-05-15 00:00:00+09:00,엔하4터치,롱,2645.133056640625,2370.942138671875,5,5봉경과,-10.365864858117128,-29.6601020296091,False,학습,2012,-10.745864858117129
엔하4,테크윙,089030.KQ,2012-06-04 00:00:00+09:00,엔하4터치,롱,2330.619873046875,2616.90771484375,5,5봉경과,12.283763865044367,94.95369772805802,True,학습,2012,11.903763865044366
엔하4,테크윙,089030.KQ,2012-09-20 00:00:00+09:00,엔하4터치,롱,2564.489013671875,2520.134521484375,5,5봉경과,-1.729564523421083,22.49640135622139,True,학습,2012,-2.109564523421083
엔하4,테크윙,089030.KQ,2012-10-08 00:00:00+09:00,엔하4터치,롱,2504.005615234375,2379.006591796875,5,5봉경과,-4.991962584948121,-80.61552716690358,False,학습,2012,-5.371962584948121
엔하4,테크윙,089030.KQ,2012-10-15 00:00:00+09:00,엔하4터치,롱,2379.006591796875,2262.07275390625,5,5봉경과,-4.915238078525219,-33.95607172998366,False,학습,2012,-5.295238078525219
엔하4,테크윙,089030.KQ,2012-11-09 00:00:00+09:00,엔하4터치,롱,2149.170654296875,2016.107177734375,5,5봉경과,-6.191387189121713,-53.84889504856986,False,학습,2012,-6.571387189121713
엔하4,테크윙,089030.KQ,2012-11-15 00:00:00+09:00,엔하4터치,롱,2084.655029296875,2258.0400390625,5,5봉경과,8.31720391762398,92.62133162371504,True,학습,2012,7.93720391762398
엔하4,테크윙,089030.KQ,2013-07-30 00:00:00+09:00,엔하4터치,롱,2463.389404296875,2426.438720703125,5,5봉경과,-1.4999936075594524,0.482879617957586,True,학습,2013,-1.8799936075594523
엔하4,테크윙,089030.KQ,2013-08-05 00:00:00+09:00,엔하4터치,롱,2463.389404296875,2332.008544921875,5,5봉경과,-5.333337033350602,-33.897952990153954,False,학습,2013,-5.7133370333506015
엔하4,테크윙,089030.KQ,2013-08-12 00:00:00+09:00,엔하4터치,롱,2332.008544921875,2373.0654296875,5,5봉경과,1.7605803741598405,84.82948882469118,True,학습,2013,1.3805803741598406
엔하4,테크윙,089030.KQ,2013-08-22 00:00:00+09:00,엔하4터치,롱,2270.423828125,2426.438720703125,5,5봉경과,6.87161976744086,-34.52839008877128,False,학습,2013,6.49161976744086
엔하4,테크윙,089030.KQ,2015-11-16 00:00:00+09:00,엔하4터치,롱,3688.511474609375,3688.511474609375,5,5봉경과,0.0,31.745668553862245,True,학습,2015,-0.38
엔하4,테크윙,089030.KQ,2015-11-24 00:00:00+09:00,엔하4터치,롱,3667.092041015625,3594.26416015625,5,5봉경과,-1.98598453610684,-31.403504484407776,False,학습,2015,-2.36598453610684
엔하4,테크윙,089030.KQ,2015-11-30 00:00:00+09:00,엔하4터치,롱,3577.1279296875,3958.40283203125,5,5봉경과,10.658687914945732,57.59452289707614,False,학습,2015,10.278687914945731
엔하4,테크윙,089030.KQ,2017-03-29 00:00:00+09:00,엔하4터치,롱,5107.66552734375,5308.40380859375,5,5봉경과,3.9301375584472593,102.009574438164,True,학습,2017,3.5501375584472594
엔하4,테크윙,089030.KQ,2018-06-21 00:00:00+09:00,엔하4터치,롱,6746.15576171875,6543.09375,5,5봉경과,-3.0100403680423606,33.34351988844808,True,학습,2018,-3.3900403680423605
엔하4,테크윙,089030.KQ,2018-06-26 00:00:00+09:00,엔하4터치,롱,6746.15576171875,6565.65625,5,5봉경과,-2.67559063404672,29.83385204023708,True,학습,2018,-3.05559063404672
엔하4,테크윙,089030.KQ,2018-06-28 00:00:00+09:00,엔하4터치,롱,6543.09375,6588.21875,5,5봉경과,0.6896584662263169,-15.949230805991252,False,학습,2018,0.3096584662263169
엔하4,테크윙,089030.KQ,2018-07-03 00:00:00+09:00,엔하4터치,롱,6565.65625,6588.21875,5,5봉경과,0.3436442472905888,43.191427977006505,True,학습,2018,-0.036355752709411215
엔하4,테크윙,089030.KQ,2018-07-26 00:00:00+09:00,엔하4터치,롱,6633.34423828125,7107.154296875,5,5봉경과,7.142853462351259,106.97235003553196,True,학습,2018,6.762853462351259
엔하4,테크윙,089030.KQ,2018-10-05 00:00:00+09:00,엔하4터치,롱,5618.03564453125,5369.85009765625,5,5봉경과,-4.417657034920927,-6.069805628690055,False,학습,2018,-4.797657034920927
엔하4,테크윙,089030.KQ,2018-10-11 00:00:00+09:00,엔하4터치,롱,5099.1005859375,5324.72412109375,5,5봉경과,4.424771219035833,18.577740871646164,True,학습,2018,4.044771219035833
엔하4,테크윙,089030.KQ,2018-10-19 00:00:00+09:00,엔하4터치,롱,5234.47509765625,4602.728515625,5,5봉경과,-12.068957636537734,-37.12983830947277,False,학습,2018,-12.448957636537735
엔하4,테크윙,089030.KQ,2018-11-13 00:00:00+09:00,엔하4터치,롱,4286.85546875,4300.39208984375,5,5봉경과,0.3157704100926251,72.84852350772243,True,학습,2018,-0.06422958990737493
엔하4,테크윙,089030.KQ,2019-07-08 00:00:00+09:00,엔하4터치,롱,4441.10986328125,4996.248046875,5,5봉경과,12.499987631100712,117.8487082013745,True,학습,2019,12.119987631100711
엔하4,테크윙,089030.KQ,2019-08-06 00:00:00+09:00,엔하4터치,롱,3848.96142578125,4251.4375,5,5봉경과,10.45674481232445,134.16270862874032,True,학습,2019,10.07674481232445
엔하4,테크윙,089030.KQ,2020-03-13 00:00:00+09:00,엔하4터치,롱,5480.81884765625,4939.79296875,5,5봉경과,-9.871260005931552,2.545207712511427,True,학습,2020,-10.251260005931552
엔하4,테크윙,089030.KQ,2020-03-27 00:00:00+09:00,엔하4터치,롱,5151.4990234375,5057.40771484375,5,5봉경과,-1.826484061545344,-87.15554766520354,False,학습,2020,-2.206484061545344
엔하4,테크윙,089030.KQ,2021-09-28 00:00:00+09:00,엔하4터치,롱,10221.6787109375,9342.1376953125,5,5봉경과,-8.604663093977557,-15.849314467511462,False,학습,2021,-8.984663093977558
엔하4,테크윙,089030.KQ,2022-06-14 00:00:00+09:00,엔하4터치,롱,8453.9306640625,7469.240234375,5,5봉경과,-11.647723039336014,-6.1832346235198585,False,검증,2022,-12.027723039336015
엔하4,테크윙,089030.KQ,2022-09-08 00:00:00+09:00,엔하4터치,롱,6436.51513671875,6465.33544921875,5,5봉경과,0.4477626772845937,-4.990726810369104,False,검증,2022,0.06776267728459368
엔하4,테크윙,089030.KQ,2022-09-21 00:00:00+09:00,엔하4터치,롱,6273.201171875,5312.52685546875,5,5봉경과,-15.313940842727886,-25.740430357431546,False,검증,2022,-15.693940842727887
엔하4,테크윙,089030.KQ,2022-10-20 00:00:00+09:00,엔하4터치,롱,5312.52685546875,5667.9765625,5,5봉경과,6.690784191807854,66.97801394089169,True,검증,2022,6.310784191807854
엔하4,테크윙,089030.KQ,2024-09-06 00:00:00+09:00,엔하4터치,롱,31494.69921875,35319.765625,5,5봉경과,12.145111720809169,147.0680134579505,True,검증,2024,11.765111720809168
엔하4,테크윙,089030.KQ,2025-04-04 00:00:00+09:00,엔하4터치,롱,30659.455078125,29562.6953125,5,5봉경과,-3.577231763677103,105.05225513043176,True,검증,2025,-3.957231763677103
엔하4,테크윙,089030.KQ,2025-12-18 00:00:00+09:00,엔하4터치,롱,41477.5078125,44020.0,5,5봉경과,6.129809435497891,93.25151490415666,True,검증,2025,5.749809435497891
