진입밴드,종목명,티커,터치시각,청산방식,진입가,청산가,보유봉수,청산사유,손익률(%),구간,방향
엔하4,HD현대일렉트릭,267260.KS,2018-03-02 00:00:00+09:00,엔상3청산,35587.234375,38274.59375,41,엔상3터치,7.551470133031375,학습,
엔하4,HD현대일렉트릭,267260.KS,2018-03-14 00:00:00+09:00,엔상3청산,33754.93359375,38274.59375,33,엔상3터치,13.389628344838018,학습,
엔하4,HD현대일렉트릭,267260.KS,2018-07-04 00:00:00+09:00,엔상3청산,25489.251953125,28054.458984375,56,엔상3터치,10.063877260766391,학습,
엔하4,HD현대일렉트릭,267260.KS,2018-10-31 00:00:00+09:00,엔상3청산,19178.01171875,22598.298828125,63,엔상3터치,17.834419748690873,학습,
엔하4,HD현대일렉트릭,267260.KS,2018-11-23 00:00:00+09:00,엔상3청산,18037.919921875,22598.298828125,46,엔상3터치,25.282177357487456,학습,
엔하4,HD현대일렉트릭,267260.KS,2019-04-25 00:00:00+09:00,엔상3청산,18892.9921875,9506.7822265625,157,엔상3터치,-49.68090743798441,학습,
엔하4,HD현대일렉트릭,267260.KS,2019-05-02 00:00:00+09:00,엔상3청산,18811.55859375,9506.7822265625,153,엔상3터치,-49.46308048222513,학습,
엔하4,HD현대일렉트릭,267260.KS,2019-07-26 00:00:00+09:00,엔상3청산,11604.5322265625,9506.7822265625,94,엔상3터치,-18.076988878520236,학습,
엔하4,HD현대일렉트릭,267260.KS,2019-08-23 00:00:00+09:00,엔상3청산,10057.259765625,9506.7822265625,75,엔상3터치,-5.47343463220462,학습,
엔하4,HD현대일렉트릭,267260.KS,2020-03-13 00:00:00+09:00,엔상3청산,6464.6123046875,8118.79248046875,45,엔상3터치,25.588234805385024,학습,
엔하4,HD현대일렉트릭,267260.KS,2022-01-25 00:00:00+09:00,엔상3청산,16684.404296875,20392.048828125,42,엔상3터치,22.222217019426004,학습,
엔하4,HD현대일렉트릭,267260.KS,2025-04-07 00:00:00+09:00,엔상3청산,261973.671875,370717.4375,29,엔상3터치,41.50942529709123,검증,
엔하4,HD현대일렉트릭,267260.KS,2026-07-29 00:00:00+09:00,엔상3청산,585002.875,747000.0,31,미도달(데이터종료),27.691680147725773,검증,
엔하4,HD현대중공업,329180.KS,2023-03-08 00:00:00+09:00,엔상3청산,94520.5546875,108494.8515625,31,엔상3터치,14.784399987072918,학습,
엔하4,HD현대중공업,329180.KS,2023-03-10 00:00:00+09:00,엔상3청산,92094.4609375,108494.8515625,29,엔상3터치,17.808226963975763,학습,
엔하4,HD현대중공업,329180.KS,2023-10-05 00:00:00+09:00,엔상3청산,108688.9375,125089.328125,40,엔상3터치,15.0892915159834,학습,
엔하4,HD현대중공업,329180.KS,2023-10-24 00:00:00+09:00,엔상3청산,105777.6328125,125089.328125,28,엔상3터치,18.256879832744648,학습,
엔하4,HD현대중공업,329180.KS,2023-10-31 00:00:00+09:00,엔상3청산,99081.6171875,125089.328125,23,엔상3터치,26.248775177219347,학습,
엔하4,HD현대중공업,329180.KS,2026-07-29 00:00:00+09:00,엔상3청산,428745.40625,479000.0,31,미도달(데이터종료),11.721313632150432,검증,
엔하4,SK하이닉스,000660.KS,2001-05-14 00:00:00+09:00,엔상3청산,-47081.41015625,-28005.326171875,32,엔상3터치,-40.51723158050455,학습,
엔하4,SK하이닉스,000660.KS,2001-11-12 00:00:00+09:00,엔상3청산,-16082.767578125,-20747.748046875,73,엔상3터치,29.006080241407457,학습,
엔하4,SK하이닉스,000660.KS,2001-12-27 00:00:00+09:00,엔상3청산,-30855.623046875,-20747.748046875,40,엔상3터치,-32.75861577853864,학습,
엔하4,SK하이닉스,000660.KS,2003-03-10 00:00:00+09:00,엔상3청산,2045.6373291015625,2532.6943359375,28,엔상3터치,23.80954824723752,학습,
엔하4,SK하이닉스,000660.KS,2003-03-17 00:00:00+09:00,엔상3청산,1744.80810546875,2532.6943359375,23,엔상3터치,45.156039108213626,학습,
엔하4,SK하이닉스,000660.KS,2003-03-25 00:00:00+09:00,엔상3청산,1744.80810546875,2532.6943359375,17,엔상3터치,45.156039108213626,학습,
엔하4,SK하이닉스,000660.KS,2003-04-14 00:00:00+09:00,엔상3청산,1744.80810546875,2532.6943359375,3,엔상3터치,45.156039108213626,학습,
엔하4,SK하이닉스,000660.KS,2003-12-24 00:00:00+09:00,엔상3청산,2979.639892578125,4379.90576171875,10,엔상3터치,46.99446643295707,학습,
엔하4,SK하이닉스,000660.KS,2004-08-03 00:00:00+09:00,엔상3청산,5643.59375,7542.435546875,31,엔상3터치,33.64596888064453,학습,
엔하4,SK하이닉스,000660.KS,2007-05-21 00:00:00+09:00,엔상3청산,21678.2734375,25805.708984375,22,엔상3터치,19.039503117140253,학습,
엔하4,SK하이닉스,000660.KS,2007-05-30 00:00:00+09:00,엔상3청산,21008.958984375,25805.708984375,16,엔상3터치,22.831926149065684,학습,
엔하4,SK하이닉스,000660.KS,2007-10-16 00:00:00+09:00,엔상3청산,19856.2578125,21458.384765625,113,엔상3터치,8.068624854963465,학습,
엔하4,SK하이닉스,000660.KS,2007-11-08 00:00:00+09:00,엔상3청산,17402.115234375,21458.384765625,96,엔상3터치,23.30906028732364,학습,
엔하4,SK하이닉스,000660.KS,2008-07-01 00:00:00+09:00,엔상3청산,18881.837890625,7468.662109375,150,엔상3터치,-60.445258810937794,학습,
엔하4,SK하이닉스,000660.KS,2008-07-30 00:00:00+09:00,엔상3청산,16228.390625,7468.662109375,129,엔상3터치,-53.977801730570555,학습,
엔하4,SK하이닉스,000660.KS,2008-09-01 00:00:00+09:00,엔상3청산,13228.826171875,7468.662109375,106,엔상3터치,-43.5425183433609,학습,
엔하4,SK하이닉스,000660.KS,2008-09-05 00:00:00+09:00,엔상3청산,13305.7373046875,7468.662109375,102,엔상3터치,-43.86885943747099,학습,
엔하4,SK하이닉스,000660.KS,2008-10-10 00:00:00+09:00,엔상3청산,11690.591796875,7468.662109375,77,엔상3터치,-36.11390903776625,학습,
엔하4,SK하이닉스,000660.KS,2008-10-22 00:00:00+09:00,엔상3청산,9383.2373046875,7468.662109375,69,엔상3터치,-20.404207344900602,학습,
엔하4,SK하이닉스,000660.KS,2008-11-04 00:00:00+09:00,엔상3청산,7883.4541015625,7468.662109375,60,엔상3터치,-5.261551432198841,학습,
엔하4,SK하이닉스,000660.KS,2008-11-18 00:00:00+09:00,엔상3청산,6237.54541015625,7468.662109375,50,엔상3터치,19.73719818078103,학습,
엔하4,SK하이닉스,000660.KS,2008-12-12 00:00:00+09:00,엔상3청산,4906.97021484375,7468.662109375,32,엔상3터치,52.20516494642755,학습,
엔하4,SK하이닉스,000660.KS,2010-08-12 00:00:00+09:00,엔상3청산,18035.892578125,20205.310546875,47,엔상3터치,12.028337157991276,학습,
엔하4,SK하이닉스,000660.KS,2011-06-13 00:00:00+09:00,엔상3청산,22701.619140625,20590.845703125,91,엔상3터치,-9.297898200233343,학습,
엔하4,SK하이닉스,000660.KS,2011-06-17 00:00:00+09:00,엔상3청산,21236.998046875,20590.845703125,87,엔상3터치,-3.0425785335751847,학습,
엔하4,SK하이닉스,000660.KS,2011-08-08 00:00:00+09:00,엔상3청산,18824.68359375,20590.845703125,51,엔상3터치,9.38216093024472,학습,
엔하4,SK하이닉스,000660.KS,2011-08-11 00:00:00+09:00,엔상3청산,18824.68359375,20590.845703125,48,엔상3터치,9.38216093024472,학습,
엔하4,SK하이닉스,000660.KS,2011-08-17 00:00:00+09:00,엔상3청산,16886.212890625,20590.845703125,45,엔상3터치,21.93880200667589,학습,
엔하4,SK하이닉스,000660.KS,2012-05-16 00:00:00+09:00,엔상3청산,19858.529296875,20590.845703125,88,엔상3터치,3.6876668725172896,학습,
엔하4,SK하이닉스,000660.KS,2012-05-21 00:00:00+09:00,엔상3청산,20160.072265625,20590.845703125,85,엔상3터치,2.1367653440137366,학습,
엔하4,SK하이닉스,000660.KS,2012-05-23 00:00:00+09:00,엔상3청산,19298.53515625,20590.845703125,83,엔상3터치,6.696417818305106,학습,
엔하4,SK하이닉스,000660.KS,2012-06-04 00:00:00+09:00,엔상3청산,18566.220703125,20590.845703125,76,엔상3터치,10.904884911010578,학습,
엔하4,SK하이닉스,000660.KS,2015-07-06 00:00:00+09:00,엔상3청산,35333.33984375,28114.65625,165,엔상3터치,-20.430232821669954,학습,
엔하4,SK하이닉스,000660.KS,2015-07-09 00:00:00+09:00,엔상3청산,35506.76953125,28114.65625,162,엔상3터치,-20.818884339066944,학습,
엔하4,SK하이닉스,000660.KS,2015-07-14 00:00:00+09:00,엔상3청산,32818.8359375,28114.65625,159,엔상3터치,-14.333779834417687,학습,
엔하4,SK하이닉스,000660.KS,2015-08-07 00:00:00+09:00,엔상3청산,31388.1484375,28114.65625,141,엔상3터치,-10.4290706857659,학습,
엔하4,SK하이닉스,000660.KS,2015-08-19 00:00:00+09:00,엔상3청산,28613.513671875,28114.65625,133,엔상3터치,-1.7434329373024207,학습,
엔하4,SK하이닉스,000660.KS,2015-08-21 00:00:00+09:00,엔상3청산,27746.431640625,28114.65625,131,엔상3터치,1.327106181235439,학습,
엔하4,SK하이닉스,000660.KS,2016-01-18 00:00:00+09:00,엔상3청산,23531.70703125,28114.65625,31,엔상3터치,19.47563435437924,학습,
엔하4,SK하이닉스,000660.KS,2016-05-09 00:00:00+09:00,엔상3청산,22694.43359375,26396.05078125,26,엔상3터치,16.31068328807914,학습,
엔하4,SK하이닉스,000660.KS,2018-08-16 00:00:00+09:00,엔상3청산,67626.59375,69264.8203125,108,엔상3터치,2.4224590825262435,검증,
엔하4,SK하이닉스,000660.KS,2018-10-11 00:00:00+09:00,엔상3청산,62466.359375,69264.8203125,73,엔상3터치,10.883395487621213,검증,
엔하4,SK하이닉스,000660.KS,2018-10-24 00:00:00+09:00,엔상3청산,60384.12890625,69264.8203125,64,엔상3터치,14.706995972464568,검증,
엔하4,SK하이닉스,000660.KS,2018-12-20 00:00:00+09:00,엔상3청산,53051.12890625,69264.8203125,23,엔상3터치,30.562387154667785,검증,
엔하4,SK하이닉스,000660.KS,2019-06-03 00:00:00+09:00,엔상3청산,61836.953125,70100.453125,27,엔상3터치,13.363368637028072,검증,
엔하4,SK하이닉스,000660.KS,2019-06-13 00:00:00+09:00,엔상3청산,58958.64453125,70100.453125,20,엔상3터치,18.897667479184463,검증,
엔하4,SK하이닉스,000660.KS,2020-03-12 00:00:00+09:00,엔상3청산,77697.9609375,82296.03125,56,엔상3터치,5.917877711358054,검증,
엔하4,SK하이닉스,000660.KS,2020-08-19 00:00:00+09:00,엔상3청산,70378.59375,82765.2421875,35,엔상3터치,17.600022645380008,검증,
엔하4,SK하이닉스,000660.KS,2021-05-13 00:00:00+09:00,엔상3청산,111388.1328125,106174.2265625,126,엔상3터치,-4.680845363281729,검증,
엔하4,SK하이닉스,000660.KS,2021-05-17 00:00:00+09:00,엔상3청산,111388.1328125,106174.2265625,124,엔상3터치,-4.680845363281729,검증,
엔하4,SK하이닉스,000660.KS,2021-08-11 00:00:00+09:00,엔상3청산,100012.3203125,106174.2265625,63,엔상3터치,6.161147177414158,검증,
엔하4,SK하이닉스,000660.KS,2021-08-25 00:00:00+09:00,엔상3청산,98116.3515625,106174.2265625,54,엔상3터치,8.21257096465429,검증,
엔하4,SK하이닉스,000660.KS,2021-08-27 00:00:00+09:00,엔상3청산,98116.3515625,106174.2265625,52,엔상3터치,8.21257096465429,검증,
엔하4,SK하이닉스,000660.KS,2021-10-08 00:00:00+09:00,엔상3청산,89110.5,106174.2265625,26,엔상3터치,19.148951652723305,검증,
엔하4,SK하이닉스,000660.KS,2022-04-15 00:00:00+09:00,엔상3청산,103893.75,88875.8984375,191,엔상3터치,-14.455009625218072,검증,
엔하4,SK하이닉스,000660.KS,2022-06-20 00:00:00+09:00,엔상3청산,90907.0390625,88875.8984375,149,엔상3터치,-2.2343051164646988,검증,
엔하4,SK하이닉스,000660.KS,2022-06-22 00:00:00+09:00,엔상3청산,88694.4765625,88875.8984375,147,엔상3터치,0.20454698198952462,검증,
엔하4,SK하이닉스,000660.KS,2022-07-01 00:00:00+09:00,엔상3청산,84438.984375,88875.8984375,140,엔상3터치,5.254580091578701,검증,
엔하4,SK하이닉스,000660.KS,2022-09-23 00:00:00+09:00,엔상3청산,80578.921875,88875.8984375,83,엔상3터치,10.29670833195173,검증,
엔하4,SK하이닉스,000660.KS,2023-01-03 00:00:00+09:00,엔상3청산,73512.2265625,88875.8984375,14,엔상3터치,20.8994783499556,검증,
엔하4,SK하이닉스,000660.KS,2024-08-02 00:00:00+09:00,엔상3청산,170741.625,198476.1875,53,엔상3터치,16.243585885984157,검증,
엔하4,SK하이닉스,000660.KS,2024-09-04 00:00:00+09:00,엔상3청산,152602.8125,198476.1875,31,엔상3터치,30.06063535034782,검증,
엔하4,SK하이닉스,000660.KS,2024-09-09 00:00:00+09:00,엔상3청산,154771.578125,198476.1875,28,엔상3터치,28.238136423020983,검증,
엔하4,SK하이닉스,000660.KS,2024-09-19 00:00:00+09:00,엔상3청산,150631.1875,198476.1875,23,엔상3터치,31.763010565126166,검증,
엔하4,SK하이닉스,000660.KS,2025-04-07 00:00:00+09:00,엔상3청산,163782.828125,211072.015625,35,엔상3터치,28.87310473348807,검증,
엔하4,SK하이닉스,000660.KS,2025-04-09 00:00:00+09:00,엔상3청산,163981.578125,211072.015625,33,엔상3터치,28.716907129716645,검증,
엔하4,대한광통신,010170.KQ,2000-09-05 00:00:00+09:00,엔상3청산,22265.896484375,21398.39453125,50,엔상3터치,-3.896101617708345,학습,
엔하4,대한광통신,010170.KQ,2000-10-04 00:00:00+09:00,엔상3청산,15904.2119140625,21398.39453125,29,엔상3터치,34.545456554999404,학습,
엔하4,대한광통신,010170.KQ,2000-10-12 00:00:00+09:00,엔상3청산,16578.935546875,21398.39453125,23,엔상3터치,29.06977333224165,학습,
엔하4,대한광통신,010170.KQ,2000-10-24 00:00:00+09:00,엔상3청산,16193.3798828125,21398.39453125,15,엔상3터치,32.142855204441,학습,
엔하4,대한광통신,010170.KQ,2001-09-03 00:00:00+09:00,엔상3청산,15036.7099609375,16289.7685546875,52,엔상3터치,8.33332954486192,학습,
엔하4,대한광통신,010170.KQ,2001-09-12 00:00:00+09:00,엔상3청산,13783.650390625,16289.7685546875,45,엔상3터치,18.181817537733295,학습,
엔하4,대한광통신,010170.KQ,2001-12-13 00:00:00+09:00,엔상3청산,10891.9755859375,9446.138671875,67,엔상3터치,-13.274331205159907,학습,
엔하4,대한광통신,010170.KQ,2002-05-24 00:00:00+09:00,엔상3청산,5580.9326171875,4530.291015625,89,엔상3터치,-18.82555611452569,학습,
엔하4,대한광통신,010170.KQ,2002-06-26 00:00:00+09:00,엔상3청산,4106.17822265625,4530.291015625,66,엔상3터치,10.328650389032438,학습,
엔하4,대한광통신,010170.KQ,2002-07-02 00:00:00+09:00,엔상3청산,3855.566650390625,4530.291015625,62,엔상3터치,17.500005224031483,학습,
엔하4,대한광통신,010170.KQ,2003-01-27 00:00:00+09:00,엔상3청산,3325.42626953125,3508.565673828125,91,엔상3터치,5.507245972489723,학습,
엔하4,대한광통신,010170.KQ,2004-01-27 00:00:00+09:00,엔상3청산,2804.9248046875,3426.634765625,27,엔상3터치,22.16494217237191,학습,
엔하4,대한광통신,010170.KQ,2004-05-17 00:00:00+09:00,엔상3청산,2496.4794921875,1812.1163330078125,147,엔상3터치,-27.413129621987213,학습,
엔하4,대한광통신,010170.KQ,2006-06-26 00:00:00+09:00,엔상3청산,5436.34912109375,6332.76806640625,61,엔상3터치,16.48935573019541,학습,
엔하4,대한광통신,010170.KQ,2007-09-28 00:00:00+09:00,엔상3청산,7634.02197265625,4433.9013671875,215,엔상3터치,-41.91919563411044,학습,
엔하4,대한광통신,010170.KQ,2008-06-05 00:00:00+09:00,엔상3청산,4626.68017578125,4433.9013671875,45,엔상3터치,-4.166676780531904,학습,
엔하4,대한광통신,010170.KQ,2008-06-24 00:00:00+09:00,엔상3청산,4332.69287109375,4433.9013671875,32,엔상3터치,2.33592592655202,학습,
엔하4,대한광통신,010170.KQ,2008-06-30 00:00:00+09:00,엔상3청산,4130.27587890625,4433.9013671875,28,엔상3터치,7.351215685903624,학습,
엔하4,대한광통신,010170.KQ,2008-07-03 00:00:00+09:00,엔상3청산,3942.31689453125,4433.9013671875,25,엔상3터치,12.469430687780884,학습,
엔하4,대한광통신,010170.KQ,2010-02-05 00:00:00+09:00,엔상3청산,4284.49853515625,2872.397216796875,183,엔상3터치,-32.95838023452323,학습,
엔하4,대한광통신,010170.KQ,2010-08-16 00:00:00+09:00,엔상3청산,3479.64892578125,2872.397216796875,52,엔상3터치,-17.451522321265067,학습,
엔하4,대한광통신,010170.KQ,2010-08-23 00:00:00+09:00,엔상3청산,3113.3701171875,2872.397216796875,47,엔상3터치,-7.7399374735539235,학습,
엔하4,대한광통신,010170.KQ,2011-06-02 00:00:00+09:00,엔상3청산,1754.2828369140625,1735.0050048828125,96,엔상3터치,-1.0989010224349796,학습,
엔하4,대한광통신,010170.KQ,2011-08-09 00:00:00+09:00,엔상3청산,1609.6990966796875,1735.0050048828125,49,엔상3터치,7.784430547398108,학습,
엔하4,대한광통신,010170.KQ,2011-08-23 00:00:00+09:00,엔상3청산,1513.3099365234375,1735.0050048828125,40,엔상3터치,14.649680346953927,학습,
엔하4,대한광통신,010170.KQ,2011-08-26 00:00:00+09:00,엔상3청산,1402.46240234375,1735.0050048828125,37,엔상3터치,23.71133814235077,학습,
엔하4,대한광통신,010170.KQ,2011-09-14 00:00:00+09:00,엔상3청산,1175.9478759765625,1735.0050048828125,26,엔상3터치,47.5409786715234,학습,
엔하4,대한광통신,010170.KQ,2011-09-26 00:00:00+09:00,엔상3청산,1195.2257080078125,1735.0050048828125,18,엔상3터치,45.16128571018586,학습,
엔하4,대한광통신,010170.KQ,2012-12-24 00:00:00+09:00,엔상3청산,1604.879638671875,1214.5035400390625,236,엔상3터치,-24.324322474168213,학습,
엔하4,대한광통신,010170.KQ,2013-02-05 00:00:00+09:00,엔상3청산,1330.1705322265625,1214.5035400390625,208,엔상3터치,-8.695651375909366,학습,
엔하4,대한광통신,010170.KQ,2013-02-07 00:00:00+09:00,엔상3청산,1243.4202880859375,1214.5035400390625,206,엔상3터치,-2.3255811670395117,학습,
엔하4,대한광통신,010170.KQ,2013-10-08 00:00:00+09:00,엔상3청산,1007.2667846679688,1214.5035400390625,43,엔상3터치,20.574167492220685,학습,
엔하4,대한광통신,010170.KQ,2014-10-31 00:00:00+09:00,엔상3청산,983.1694946289062,944.6138305664062,68,엔상3터치,-3.9215683840000235,학습,
엔하4,대한광통신,010170.KQ,2015-08-24 00:00:00+09:00,엔상3청산,955.2166137695312,1074.7391357421875,34,엔상3터치,12.512609208186772,학습,
엔하4,대한광통신,010170.KQ,2018-10-24 00:00:00+09:00,엔상3청산,5400.0,5600.0,60,엔상3터치,3.7037037037037033,검증,
엔하4,대한광통신,010170.KQ,2018-11-13 00:00:00+09:00,엔상3청산,4810.0,5600.0,46,엔상3터치,16.424116424116423,검증,
엔하4,대한광통신,010170.KQ,2019-03-27 00:00:00+09:00,엔상3청산,4335.0,5270.0,25,엔상3터치,21.568627450980394,검증,
엔하4,대한광통신,010170.KQ,2019-04-08 00:00:00+09:00,엔상3청산,4230.0,5270.0,17,엔상3터치,24.58628841607565,검증,
엔하4,대한광통신,010170.KQ,2019-08-02 00:00:00+09:00,엔상3청산,3615.0,4080.0,21,엔상3터치,12.863070539419086,검증,
엔하4,대한광통신,010170.KQ,2019-11-15 00:00:00+09:00,엔상3청산,3505.0,3260.0,108,엔상3터치,-6.990014265335236,검증,
엔하4,대한광통신,010170.KQ,2019-11-28 00:00:00+09:00,엔상3청산,3340.0,3260.0,99,엔상3터치,-2.3952095808383236,검증,
엔하4,대한광통신,010170.KQ,2020-01-31 00:00:00+09:00,엔상3청산,2695.0,3260.0,58,엔상3터치,20.964749536178108,검증,
엔하4,대한광통신,010170.KQ,2020-03-12 00:00:00+09:00,엔상3청산,2170.0,3260.0,29,엔상3터치,50.23041474654379,검증,
엔하4,대한광통신,010170.KQ,2020-08-20 00:00:00+09:00,엔상3청산,3115.0,4500.0,13,엔상3터치,44.46227929373997,검증,
엔하4,대한광통신,010170.KQ,2021-03-04 00:00:00+09:00,엔상3청산,3235.0,3625.0,78,엔상3터치,12.055641421947449,검증,
엔하4,대한광통신,010170.KQ,2021-08-20 00:00:00+09:00,엔상3청산,2800.0,3575.0,26,엔상3터치,27.67857142857143,검증,
엔하4,대한광통신,010170.KQ,2021-11-11 00:00:00+09:00,엔상3청산,2675.0,2315.0,91,엔상3터치,-13.457943925233645,검증,
엔하4,대한광통신,010170.KQ,2021-11-17 00:00:00+09:00,엔상3청산,2660.0,2315.0,87,엔상3터치,-12.969924812030076,검증,
엔하4,대한광통신,010170.KQ,2021-11-30 00:00:00+09:00,엔상3청산,2585.0,2315.0,78,엔상3터치,-10.444874274661508,검증,
엔하4,대한광통신,010170.KQ,2022-01-19 00:00:00+09:00,엔상3청산,2300.0,2315.0,44,엔상3터치,0.6521739130434783,검증,
엔하4,대한광통신,010170.KQ,2022-02-11 00:00:00+09:00,엔상3청산,2050.0,2315.0,30,엔상3터치,12.926829268292684,검증,
엔하4,대한광통신,010170.KQ,2022-02-24 00:00:00+09:00,엔상3청산,1930.0,2315.0,21,엔상3터치,19.94818652849741,검증,
엔하4,대한광통신,010170.KQ,2023-04-25 00:00:00+09:00,엔상3청산,2025.0,2570.0,33,엔상3터치,26.913580246913583,검증,
엔하4,대한광통신,010170.KQ,2023-05-10 00:00:00+09:00,엔상3청산,1960.0,2570.0,24,엔상3터치,31.122448979591837,검증,
엔하4,대한광통신,010170.KQ,2023-09-12 00:00:00+09:00,엔상3청산,1636.0,1429.0,78,엔상3터치,-12.652811735941318,검증,
엔하4,대한광통신,010170.KQ,2023-09-22 00:00:00+09:00,엔상3청산,1642.0,1429.0,70,엔상3터치,-12.971985383678442,검증,
엔하4,대한광통신,010170.KQ,2023-09-27 00:00:00+09:00,엔상3청산,1620.0,1429.0,67,엔상3터치,-11.790123456790123,검증,
엔하4,대한광통신,010170.KQ,2023-10-16 00:00:00+09:00,엔상3청산,1423.0,1429.0,59,엔상3터치,0.4216444132115249,검증,
엔하4,대한광통신,010170.KQ,2023-10-20 00:00:00+09:00,엔상3청산,1315.0,1429.0,55,엔상3터치,8.669201520912548,검증,
엔하4,대한광통신,010170.KQ,2024-03-05 00:00:00+09:00,엔상3청산,1133.0,1205.0,25,엔상3터치,6.354810238305383,검증,
엔하4,대한광통신,010170.KQ,2024-09-09 00:00:00+09:00,엔상3청산,917.0,1058.0,39,엔상3터치,15.376226826608505,검증,
엔하4,대한광통신,010170.KQ,2024-11-15 00:00:00+09:00,엔상3청산,773.0,1072.0,50,엔상3터치,38.68046571798189,검증,
엔하4,대한광통신,010170.KQ,2024-11-28 00:00:00+09:00,엔상3청산,780.0,1072.0,41,엔상3터치,37.43589743589744,검증,
엔하4,대한광통신,010170.KQ,2025-03-20 00:00:00+09:00,엔상3청산,492.0,673.0,47,엔상3터치,36.78861788617886,검증,
엔하4,대한광통신,010170.KQ,2026-07-28 00:00:00+09:00,엔상3청산,8450.0,14960.0,30,엔상3터치,77.0414201183432,검증,
엔하4,두산에너빌리티,034020.KS,2001-09-13 00:00:00+09:00,엔상3청산,4900.90087890625,5445.44482421875,47,엔상3터치,11.111098933999001,학습,
엔하4,두산에너빌리티,034020.KS,2002-05-28 00:00:00+09:00,엔상3청산,4982.6728515625,4139.923828125,125,엔상3터치,-16.913593337223116,학습,
엔하4,두산에너빌리티,034020.KS,2002-06-07 00:00:00+09:00,엔상3청산,5013.43017578125,4139.923828125,117,엔상3터치,-17.423327283502662,학습,
엔하4,두산에너빌리티,034020.KS,2002-06-26 00:00:00+09:00,엔상3청산,4096.86474609375,4139.923828125,104,엔상3터치,1.051025227823439,학습,
엔하4,두산에너빌리티,034020.KS,2002-10-10 00:00:00+09:00,엔상3청산,3137.238037109375,4139.923828125,28,엔상3터치,31.960781399281114,학습,
엔하4,두산에너빌리티,034020.KS,2003-01-10 00:00:00+09:00,엔상3청산,3305.20166015625,3840.329833984375,64,엔상3터치,16.19048484330083,학습,
엔하4,두산에너빌리티,034020.KS,2003-01-27 00:00:00+09:00,엔상3청산,3242.24560546875,3840.329833984375,53,엔상3터치,18.44660464669383,학습,
엔하4,두산에너빌리티,034020.KS,2003-02-03 00:00:00+09:00,엔상3청산,3210.767333984375,3840.329833984375,48,엔상3터치,19.607851784724296,학습,
엔하4,두산에너빌리티,034020.KS,2003-03-10 00:00:00+09:00,엔상3청산,2895.986572265625,3840.329833984375,23,엔상3터치,32.60868923780815,학습,
엔하4,두산에너빌리티,034020.KS,2008-07-02 00:00:00+09:00,엔상3청산,58285.58984375,47603.546875,148,엔상3터치,-18.327073634128183,학습,
엔하4,두산에너빌리티,034020.KS,2008-07-16 00:00:00+09:00,엔상3청산,58554.4921875,47603.546875,138,엔상3터치,-18.702143769659006,학습,
엔하4,두산에너빌리티,034020.KS,2008-09-01 00:00:00+09:00,엔상3청산,46722.58203125,47603.546875,105,엔상3터치,1.8855226005291708,학습,
엔하4,두산에너빌리티,034020.KS,2008-10-08 00:00:00+09:00,엔상3청산,42285.6171875,47603.546875,78,엔상3터치,12.576213949815603,학습,
엔하4,두산에너빌리티,034020.KS,2008-10-17 00:00:00+09:00,엔상3청산,36974.703125,47603.546875,71,엔상3터치,28.74625852726167,학습,
엔하4,두산에너빌리티,034020.KS,2009-06-29 00:00:00+09:00,엔상3청산,41636.15234375,47467.921875,125,엔상3터치,14.006504450994035,학습,
엔하4,두산에너빌리티,034020.KS,2009-07-13 00:00:00+09:00,엔상3청산,40144.30078125,47467.921875,115,엔상3터치,18.243239890157977,학습,
엔하4,두산에너빌리티,034020.KS,2009-11-27 00:00:00+09:00,엔상3청산,36753.734375,47467.921875,17,엔상3터치,29.15128947356115,학습,
엔하4,두산에너빌리티,034020.KS,2009-12-01 00:00:00+09:00,엔상3청산,37296.2265625,47467.921875,15,엔상3터치,27.272719655578427,학습,
엔하4,두산에너빌리티,034020.KS,2010-05-03 00:00:00+09:00,엔상3청산,51159.78515625,53547.2421875,56,엔상3터치,4.666667430205839,학습,
엔하4,두산에너빌리티,034020.KS,2011-02-14 00:00:00+09:00,엔상3청산,49159.859375,45373.0390625,105,엔상3터치,-7.703073931952231,학습,
엔하4,두산에너빌리티,034020.KS,2011-02-22 00:00:00+09:00,엔상3청산,47094.3203125,45373.0390625,99,엔상3터치,-3.6549656913577526,학습,
엔하4,두산에너빌리티,034020.KS,2011-03-09 00:00:00+09:00,엔상3청산,46061.55078125,45373.0390625,89,엔상3터치,-1.4947645206732127,학습,
엔하4,두산에너빌리티,034020.KS,2011-03-11 00:00:00+09:00,엔상3청산,44753.37109375,45373.0390625,87,엔상3터치,1.384628584630889,학습,
엔하4,두산에너빌리티,034020.KS,2011-06-13 00:00:00+09:00,엔상3청산,35665.0,45373.0390625,24,엔상3터치,27.220073075844663,학습,
엔하4,두산에너빌리티,034020.KS,2012-04-09 00:00:00+09:00,엔상3청산,40255.62109375,40603.8515625,56,엔상3터치,0.8650480586028406,학습,
엔하4,두산에너빌리티,034020.KS,2012-05-10 00:00:00+09:00,엔상3청산,37539.40625,40603.8515625,35,엔상3터치,8.163275924216302,학습,
엔하4,두산에너빌리티,034020.KS,2012-10-15 00:00:00+09:00,엔상3청산,37051.88671875,34595.67578125,54,엔상3터치,-6.629111645904502,학습,
엔하4,두산에너빌리티,034020.KS,2013-04-16 00:00:00+09:00,엔상3청산,27761.5234375,32648.119140625,27,엔상3터치,17.602044477588837,학습,
