종목명,티커,터치시각,밴드종류,방향,진입가,청산가,보유봉수,청산사유,손익률(%),반전각도(도),반전성공여부,피보턴까지거리(일),구간
아모레퍼시픽,090430.KS,2008-10-23 00:00:00+09:00,엔하2터치,롱,53032.6484375,48170.58203125,5,5봉경과,-9.168062598231426,-102.23258969551185,False,-2.0,학습
아모레퍼시픽,090430.KS,2009-01-21 00:00:00+09:00,엔하2터치,롱,52742.5390625,56827.59375,3,MA50복귀,7.74527499076069,94.65555065873403,True,3.0,학습
아모레퍼시픽,090430.KS,2010-08-02 00:00:00+09:00,엔하2터치,롱,85662.7265625,90685.6015625,2,MA50복귀,5.8635478948189705,81.64392612505384,True,2.0,학습
아모레퍼시픽,090430.KS,2010-11-11 00:00:00+09:00,엔하2터치,롱,92329.4375,98174.2421875,3,MA50복귀,6.330380478598713,45.53288876036012,True,1.0,학습
아모레퍼시픽,090430.KS,2011-01-26 00:00:00+09:00,엔하2터치,롱,97317.0078125,96123.484375,5,5봉경과,-1.2264284160889463,-1.6883193968287689,False,3.0,학습
아모레퍼시픽,090430.KS,2011-02-07 00:00:00+09:00,엔하2터치,롱,96123.484375,89972.3359375,5,5봉경과,-6.399215007128689,-42.713111624277005,False,-1.0,학습
아모레퍼시픽,090430.KS,2011-08-03 00:00:00+09:00,엔하2터치,롱,105304.3359375,101264.7890625,5,5봉경과,-3.836068894064859,-56.523972181021946,False,-3.0,학습
아모레퍼시픽,090430.KS,2011-08-29 00:00:00+09:00,엔하2터치,롱,105579.765625,108793.0859375,3,MA50복귀,3.043500138002887,41.642167827390175,True,0.0,학습
아모레퍼시픽,090430.KS,2011-12-15 00:00:00+09:00,엔하2터치,롱,99153.171875,100989.359375,5,5봉경과,1.8518696530604557,39.53282507640597,False,-3.0,학습
아모레퍼시픽,090430.KS,2011-12-27 00:00:00+09:00,엔하2터치,롱,103192.7578125,98806.4921875,5,5봉경과,-4.250555676561907,-53.48362543074803,False,0.0,학습
아모레퍼시픽,090430.KS,2012-01-30 00:00:00+09:00,엔하2터치,롱,91973.1328125,90865.0234375,5,5봉경과,-1.204818560719286,-43.871035339799164,False,2.0,학습
아모레퍼시픽,090430.KS,2012-05-02 00:00:00+09:00,엔하2터치,롱,97883.0546875,102869.5390625,1,MA50복귀,5.094328523889836,41.68517494921209,True,1.0,학습
아모레퍼시픽,090430.KS,2012-05-11 00:00:00+09:00,엔하2터치,롱,99914.59375,103792.984375,1,MA50복귀,3.8817058443977306,-21.714570976306963,False,1.0,학습
아모레퍼시픽,090430.KS,2012-05-18 00:00:00+09:00,엔하2터치,롱,98621.8046875,98252.421875,5,5봉경과,-0.3745447709768163,11.910960327362442,False,-1.0,학습
아모레퍼시픽,090430.KS,2012-06-25 00:00:00+09:00,엔하2터치,롱,95205.1171875,96497.9375,5,5봉경과,1.3579315384422859,69.58181720339749,True,-2.0,학습
아모레퍼시픽,090430.KS,2013-01-10 00:00:00+09:00,엔하2터치,롱,109082.1953125,105740.09375,5,5봉경과,-3.0638378269941366,-36.65773874071393,False,-3.0,학습
아모레퍼시픽,090430.KS,2013-08-16 00:00:00+09:00,엔하2터치,롱,83830.828125,82716.796875,5,5봉경과,-1.3289040260211553,-34.406472140243324,False,1.0,학습
아모레퍼시픽,090430.KS,2013-08-22 00:00:00+09:00,엔하2터치,롱,82623.96875,82995.3125,5,5봉경과,0.44943828724034757,6.844223926674145,True,-3.0,학습
아모레퍼시픽,090430.KS,2013-10-14 00:00:00+09:00,엔하2터치,롱,82066.953125,80395.90625,5,5봉경과,-2.0361994827013388,-24.0639823726745,False,-1.0,학습
아모레퍼시픽,090430.KS,2014-11-17 00:00:00+09:00,엔하2터치,롱,201100.578125,216799.890625,3,MA50복귀,7.806696851085943,6.162408809694669,False,3.0,학습
아모레퍼시픽,090430.KS,2014-12-30 00:00:00+09:00,엔하2터치,롱,208290.078125,218610.734375,1,MA50복귀,4.9549437702002885,-39.29018411752676,False,1.0,학습
아모레퍼시픽,090430.KS,2015-01-07 00:00:00+09:00,엔하2터치,롱,201159.390625,219079.859375,4,MA50복귀,8.908591686583113,44.403128941831746,False,-3.0,학습
아모레퍼시픽,090430.KS,2015-08-12 00:00:00+09:00,엔하2터치,롱,352779.53125,324632.25,5,5봉경과,-7.978717231769665,-62.60369479222087,False,-2.0,학습
아모레퍼시픽,090430.KS,2015-09-01 00:00:00+09:00,엔하2터치,롱,341051.5625,300707.0625,5,5봉경과,-11.829442945302443,-139.6225247769864,False,-2.0,학습
아모레퍼시픽,090430.KS,2016-02-02 00:00:00+09:00,엔하2터치,롱,366182.4375,349238.25,5,5봉경과,-4.627252911330571,-104.92482537933381,False,1.0,학습
아모레퍼시픽,090430.KS,2016-03-03 00:00:00+09:00,엔하2터치,롱,355357.0,345002.28125,5,5봉경과,-2.913891874931407,-96.6417554492879,False,-1.0,학습
아모레퍼시픽,090430.KS,2016-03-07 00:00:00+09:00,엔하2터치,롱,349709.0,345472.9375,5,5봉경과,-1.2113106897449022,-9.003924595631496,False,-3.0,학습
아모레퍼시픽,090430.KS,2016-10-07 00:00:00+09:00,엔하2터치,롱,338412.875,346414.28125,5,5봉경과,2.3643917950816733,31.765632172453525,True,-3.0,학습
아모레퍼시픽,090430.KS,2016-11-14 00:00:00+09:00,엔하2터치,롱,335118.09375,313467.25,5,5봉경과,-6.460660929323516,-100.58065205071722,False,-2.0,학습
아모레퍼시픽,090430.KS,2017-01-19 00:00:00+09:00,엔하2터치,롱,294194.59375,307438.09375,3,MA50복귀,4.501612293818707,-32.63207993978533,False,-3.0,학습
아모레퍼시픽,090430.KS,2017-02-02 00:00:00+09:00,엔하2터치,롱,284734.9375,265815.6875,5,5봉경과,-6.644513021869682,-20.17563362410445,False,-1.0,학습
아모레퍼시픽,090430.KS,2017-04-06 00:00:00+09:00,엔하2터치,롱,261085.796875,257775.0,5,5봉경과,-1.2680876993799512,10.469744291830906,True,-2.0,학습
아모레퍼시픽,090430.KS,2017-06-26 00:00:00+09:00,엔하2터치,롱,292302.65625,294667.53125,5,5봉경과,0.8090501230263794,-67.2705499443907,False,1.0,학습
아모레퍼시픽,090430.KS,2017-12-27 00:00:00+09:00,엔하2터치,롱,286913.21875,296888.75,2,MA50복귀,3.4768461674441413,22.891038357029593,True,2.0,학습
아모레퍼시픽,090430.KS,2018-01-08 00:00:00+09:00,엔하2터치,롱,285013.1875,284063.15625,5,5봉경과,-0.3333288744753258,29.76252488432989,True,3.0,학습
아모레퍼시픽,090430.KS,2018-07-02 00:00:00+09:00,엔하2터치,롱,298788.8125,277887.875,5,5봉경과,-6.995220913768316,-101.74400601873805,False,-2.0,학습
아모레퍼시픽,090430.KS,2018-09-18 00:00:00+09:00,엔하2터치,롱,246061.390625,247961.453125,5,5봉경과,0.7721904258013864,-15.544382683573026,False,-2.0,학습
아모레퍼시픽,090430.KS,2018-10-04 00:00:00+09:00,엔하2터치,롱,216134.984375,197134.09375,5,5봉경과,-8.791214749405373,-130.90997498506246,False,-3.0,학습
아모레퍼시픽,090430.KS,2020-02-20 00:00:00+09:00,엔하2터치,롱,176264.78125,161856.1875,5,5봉경과,-8.174403104136834,-49.902804376127904,False,-3.0,학습
아모레퍼시픽,090430.KS,2020-03-30 00:00:00+09:00,엔하2터치,롱,162336.484375,160415.328125,5,5봉경과,-1.183440837342576,-63.50674655910902,False,3.0,학습
아모레퍼시픽,090430.KS,2020-04-01 00:00:00+09:00,엔하2터치,롱,151770.21875,164737.90625,5,5봉경과,8.544289918538448,117.56549934237125,True,1.0,학습
아모레퍼시픽,090430.KS,2020-05-29 00:00:00+09:00,엔하2터치,롱,156573.0625,166178.75,4,MA50복귀,6.13495536628467,74.76975603122156,True,3.0,학습
아모레퍼시픽,090430.KS,2020-07-10 00:00:00+09:00,엔하2터치,롱,150809.625,158494.203125,5,5봉경과,5.09554885837028,65.42178707726192,True,1.0,학습
아모레퍼시픽,090430.KS,2020-09-23 00:00:00+09:00,엔하2터치,롱,156092.78125,162336.484375,5,5봉경과,3.9999947947624905,96.29662164809676,True,-3.0,검증
아모레퍼시픽,090430.KS,2020-10-15 00:00:00+09:00,엔하2터치,롱,156573.0625,163297.0625,2,MA50복귀,4.294480731639263,8.757640857619144,True,1.0,검증
아모레퍼시픽,090430.KS,2021-09-02 00:00:00+09:00,엔하2터치,롱,216509.890625,187095.421875,5,5봉경과,-13.58573904641914,-110.4741884463948,False,2.0,검증
아모레퍼시픽,090430.KS,2021-09-06 00:00:00+09:00,엔하2터치,롱,217956.515625,184202.1875,5,5봉경과,-15.486725885761189,-77.3646020832345,False,0.0,검증
아모레퍼시픽,090430.KS,2021-09-08 00:00:00+09:00,엔하2터치,롱,198668.328125,185166.578125,5,5봉경과,-6.796126049596009,-21.09997457845052,False,-2.0,검증
아모레퍼시픽,090430.KS,2021-11-03 00:00:00+09:00,엔하2터치,롱,182273.359375,173593.6875,5,5봉경과,-4.761898230636591,-86.39481803847139,False,-1.0,검증
아모레퍼시픽,090430.KS,2021-12-08 00:00:00+09:00,엔하2터치,롱,164913.984375,175040.296875,4,MA50복귀,6.140360102496614,-12.670839092830136,False,1.0,검증
아모레퍼시픽,090430.KS,2022-04-15 00:00:00+09:00,엔하2터치,롱,156621.734375,162925.390625,1,MA50복귀,4.024764682344235,-48.29837734409641,False,1.0,검증
아모레퍼시픽,090430.KS,2022-04-25 00:00:00+09:00,엔하2터치,롱,153712.359375,172623.328125,3,MA50복귀,12.30282901576209,64.93409355945407,False,1.0,검증
아모레퍼시픽,090430.KS,2022-06-10 00:00:00+09:00,엔하2터치,롱,148378.484375,135286.25,5,5봉경과,-8.82353963254654,-11.251539861028675,False,-1.0,검증
아모레퍼시픽,090430.KS,2022-08-18 00:00:00+09:00,엔하2터치,롱,124133.640625,120739.3515625,5,5봉경과,-2.734382916194278,-67.05754702914822,False,1.0,검증
아모레퍼시픽,090430.KS,2023-04-11 00:00:00+09:00,엔하2터치,롱,133503.34375,136621.6875,5,MA50복귀,2.3357795111405215,55.83980926904659,True,0.0,검증
아모레퍼시픽,090430.KS,2023-04-21 00:00:00+09:00,엔하2터치,롱,122296.859375,120153.0078125,5,5봉경과,-1.7529898751743804,-49.89493854373622,False,-3.0,검증
아모레퍼시픽,090430.KS,2023-07-25 00:00:00+09:00,엔하2터치,롱,97252.8046875,108459.2890625,2,MA50복귀,11.52304492503791,118.53733075130793,True,2.0,검증
아모레퍼시픽,090430.KS,2024-09-20 00:00:00+09:00,엔하2터치,롱,135078.140625,147830.625,3,MA50복귀,9.440820191923633,54.9473183676233,False,3.0,검증
아모레퍼시픽,090430.KS,2024-10-25 00:00:00+09:00,엔하2터치,롱,115066.578125,118009.453125,5,5봉경과,2.5575410757440564,4.5422899149908,True,-2.0,검증
아모레퍼시픽,090430.KS,2024-11-06 00:00:00+09:00,엔하2터치,롱,120363.7578125,109769.390625,5,5봉경과,-8.801957815245077,-131.87714313115146,False,2.0,검증
아모레퍼시픽,090430.KS,2025-09-26 00:00:00+09:00,엔하2터치,롱,121348.921875,124521.4453125,1,MA50복귀,2.6143812309828154,-51.15116310169499,False,1.0,검증
아모레퍼시픽,090430.KS,2025-10-02 00:00:00+09:00,엔하2터치,롱,121150.640625,117482.4140625,5,5봉경과,-3.027822670665304,-7.207790579205483,False,-3.0,검증
아모레퍼시픽,090430.KS,2025-12-26 00:00:00+09:00,엔하2터치,롱,117878.9765625,125810.28125,3,MA50복귀,6.728345391847531,33.4042783375976,False,3.0,검증
아모레퍼시픽,090430.KS,2026-01-07 00:00:00+09:00,엔하2터치,롱,119663.5234375,118870.390625,5,5봉경과,-0.6628024896110063,-47.666810956275846,False,2.0,검증
아모레퍼시픽,090430.KS,2026-04-21 00:00:00+09:00,엔하2터치,롱,130600.0,143900.0,3,MA50복귀,10.183767228177642,53.3516466247247,False,2.0,검증
에이피알,278470.KS,2024-10-31 00:00:00+09:00,엔하2터치,롱,48453.03515625,50484.0,5,5봉경과,4.191615318216085,75.0583073013482,False,-3.0,학습
에이피알,278470.KS,2025-02-10 00:00:00+09:00,엔하2터치,롱,46760.5625,49807.01171875,1,MA50복귀,6.514996945877201,-16.252179043821172,False,1.0,학습
에이피알,278470.KS,2026-06-26 00:00:00+09:00,엔하2터치,롱,360119.03125,404761.90625,3,MA50복귀,12.39669973704007,29.752233935261252,True,2.0,검증
테크윙,089030.KQ,2012-02-09 00:00:00+09:00,엔하2터치,롱,3233.836669921875,3427.38232421875,2,MA50복귀,5.98501637689546,9.718153058045186,True,2.0,학습
테크윙,089030.KQ,2012-03-06 00:00:00+09:00,엔하2터치,롱,3342.7060546875,3467.70556640625,1,MA50복귀,3.7394706466475665,49.44090465363573,True,0.0,학습
테크윙,089030.KQ,2013-06-13 00:00:00+09:00,엔하2터치,롱,3017.652099609375,3038.1806640625,5,5봉경과,0.6802826759182198,27.96717369969371,True,3.0,학습
테크윙,089030.KQ,2013-06-20 00:00:00+09:00,엔하2터치,롱,3038.1806640625,2984.806884765625,5,5봉경과,-1.7567677896253315,-84.3354028736167,False,1.0,학습
테크윙,089030.KQ,2013-10-28 00:00:00+09:00,엔하2터치,롱,2373.065185546875,2451.072021484375,3,MA50복귀,3.2871762820760124,88.23833002910008,True,3.0,학습
테크윙,089030.KQ,2014-04-17 00:00:00+09:00,엔하2터치,롱,2456.78662109375,2561.24169921875,2,MA50복귀,4.251695170763226,93.32825180837827,True,2.0,학습
테크윙,089030.KQ,2014-08-08 00:00:00+09:00,엔하2터치,롱,3029.200927734375,3091.87451171875,5,5봉경과,2.0689807470529975,39.88815326302824,True,2.0,학습
테크윙,089030.KQ,2014-08-29 00:00:00+09:00,엔하2터치,롱,3004.1318359375,2962.35009765625,5,5봉경과,-1.3908090777318087,-8.942586200303012,False,-3.0,학습
테크윙,089030.KQ,2015-07-30 00:00:00+09:00,엔하2터치,롱,4755.22412109375,4883.74365234375,5,5봉경과,2.7027018701368632,56.44187256674095,True,-2.0,학습
테크윙,089030.KQ,2015-08-19 00:00:00+09:00,엔하2터치,롱,4776.64404296875,4476.765625,5,5봉경과,-6.278014758294015,-35.21328527336914,False,0.0,학습
테크윙,089030.KQ,2015-08-21 00:00:00+09:00,엔하2터치,롱,4283.986328125,4562.44482421875,5,5봉경과,6.499985638740932,74.01845998632875,True,-2.0,학습
테크윙,089030.KQ,2015-08-31 00:00:00+09:00,엔하2터치,롱,4562.44482421875,4348.2451171875,5,5봉경과,-4.694844875585503,-115.0181010123715,False,1.0,학습
테크윙,089030.KQ,2015-09-03 00:00:00+09:00,엔하2터치,롱,4455.34521484375,4283.986328125,5,5봉경과,-3.846141622153955,-59.70711768940576,False,-2.0,학습
테크윙,089030.KQ,2015-10-23 00:00:00+09:00,엔하2터치,롱,4241.14453125,4249.71435546875,5,5봉경과,0.2020639512661032,46.336348595802825,True,-1.0,학습
테크윙,089030.KQ,2015-11-06 00:00:00+09:00,엔하2터치,롱,4104.05859375,3787.043212890625,5,5봉경과,-7.7244360336899724,-21.510508947920954,False,-3.0,학습
테크윙,089030.KQ,2016-01-19 00:00:00+09:00,엔하2터치,롱,3657.06982421875,3674.631103515625,5,5봉경과,0.48020082035558537,-16.307840896073408,False,-1.0,학습
테크윙,089030.KQ,2016-08-17 00:00:00+09:00,엔하2터치,롱,5817.068359375,6278.04345703125,5,MA50복귀,7.924526052944275,82.82774952453141,True,2.0,학습
테크윙,089030.KQ,2016-08-29 00:00:00+09:00,엔하2터치,롱,5839.01953125,5729.263671875,5,5봉경과,-1.879696733117517,-35.42258832476,False,-3.0,학습
테크윙,089030.KQ,2016-10-07 00:00:00+09:00,엔하2터치,롱,5707.31201171875,5575.6044921875,5,5봉경과,-2.307697901583384,-11.224860741415561,False,0.0,학습
테크윙,089030.KQ,2017-02-13 00:00:00+09:00,엔하2터치,롱,5620.66259765625,5754.48779296875,5,5봉경과,2.3809505193979006,39.24358874938363,True,3.0,학습
테크윙,089030.KQ,2017-02-23 00:00:00+09:00,엔하2터치,롱,5620.66259765625,5509.1416015625,5,5봉경과,-1.9841254328315836,-48.864215446192084,False,2.0,학습
테크윙,089030.KQ,2017-04-06 00:00:00+09:00,엔하2터치,롱,5308.40380859375,5063.0576171875,5,5봉경과,-4.621844913325173,-84.23505661678657,False,3.0,학습
테크윙,089030.KQ,2018-02-06 00:00:00+09:00,엔하2터치,롱,8009.64892578125,8483.4599609375,2,MA50복귀,5.915503158086734,79.10022547718987,True,2.0,학습
테크윙,089030.KQ,2018-04-23 00:00:00+09:00,엔하2터치,롱,8551.1474609375,8280.3974609375,5,5봉경과,-3.166241738162196,-7.550021360158794,False,0.0,학습
테크윙,089030.KQ,2018-05-09 00:00:00+09:00,엔하2터치,롱,8618.8359375,8077.33740234375,5,5봉경과,-6.282733991956207,-88.40131623915791,False,-1.0,학습
테크윙,089030.KQ,2018-05-14 00:00:00+09:00,엔하2터치,롱,8302.9609375,8889.583984375,4,MA50복귀,7.065227107423086,44.7731245989608,False,3.0,학습
테크윙,089030.KQ,2018-06-01 00:00:00+09:00,엔하2터치,롱,8099.89892578125,8302.9609375,5,5봉경과,2.506969698997377,52.475724657003646,True,2.0,학습
테크윙,089030.KQ,2018-06-15 00:00:00+09:00,엔하2터치,롱,7919.40087890625,6836.4052734375,5,5봉경과,-13.675221421779101,-27.543155114523238,False,-3.0,학습
테크윙,089030.KQ,2018-08-20 00:00:00+09:00,엔하2터치,롱,6565.65673828125,6904.09228515625,2,MA50복귀,5.154633578416334,22.806900674200357,True,2.0,학습
테크윙,089030.KQ,2019-01-02 00:00:00+09:00,엔하2터치,롱,4071.01708984375,4140.40966796875,5,5봉경과,1.7045513834397428,54.73025824637054,False,-2.0,학습
테크윙,089030.KQ,2019-06-12 00:00:00+09:00,엔하2터치,롱,5713.302734375,5505.12548828125,5,5봉경과,-3.6437286062441308,-58.611399766742565,False,-3.0,학습
테크윙,089030.KQ,2019-11-20 00:00:00+09:00,엔하2터치,롱,4741.81005859375,4764.9404296875,5,5봉경과,0.48779623831262514,12.154065902879228,False,-2.0,학습
테크윙,089030.KQ,2020-03-10 00:00:00+09:00,엔하2터치,롱,6962.7568359375,5080.9296875,5,5봉경과,-27.02704105254196,-51.57818491365823,False,-3.0,학습
테크윙,089030.KQ,2020-08-24 00:00:00+09:00,엔하2터치,롱,8750.4912109375,9197.423828125,1,MA50복귀,5.107514611623923,13.55179334072816,True,1.0,학습
테크윙,089030.KQ,2020-09-22 00:00:00+09:00,엔하2터치,롱,8868.10546875,9103.3330078125,5,5봉경과,2.6525117443788857,91.52297113997686,True,-2.0,학습
테크윙,089030.KQ,2020-10-14 00:00:00+09:00,엔하2터치,롱,8868.10546875,8797.5361328125,5,5봉경과,-0.7957656365970924,41.30815436112945,True,-2.0,학습
테크윙,089030.KQ,2020-11-11 00:00:00+09:00,엔하2터치,롱,8538.78515625,9103.3330078125,3,MA50복귀,6.611571098603843,71.78329252959313,True,2.0,학습
테크윙,089030.KQ,2021-03-24 00:00:00+09:00,엔하2터치,롱,10316.7626953125,9912.6494140625,5,5봉경과,-3.9170551187884937,-40.26332068758532,False,3.0,학습
테크윙,089030.KQ,2021-11-30 00:00:00+09:00,엔하2터치,롱,9151.966796875,10245.4501953125,2,MA50복귀,11.948069990932192,132.52684835192426,True,3.0,학습
테크윙,089030.KQ,2022-02-10 00:00:00+09:00,엔하2터치,롱,9366.5712890625,9030.3349609375,5,5봉경과,-3.5897482413615824,31.28562675341102,True,-2.0,학습
테크윙,089030.KQ,2022-03-08 00:00:00+09:00,엔하2터치,롱,8982.30078125,8982.30078125,5,5봉경과,0.0,-86.29094422216588,False,-3.0,학습
테크윙,089030.KQ,2022-08-23 00:00:00+09:00,엔하2터치,롱,7051.3466796875,6888.0322265625,5,5봉경과,-2.3160746527390668,21.183058507379542,True,-3.0,검증
테크윙,089030.KQ,2024-08-21 00:00:00+09:00,엔하2터치,롱,46298.203125,43665.3671875,5,5봉경과,-5.686691404397781,-128.67251442603117,False,0.0,검증
테크윙,089030.KQ,2024-10-11 00:00:00+09:00,엔하2터치,롱,36064.91015625,35568.1484375,5,5봉경과,-1.377410110264511,-108.7246056541783,False,1.0,검증
테크윙,089030.KQ,2024-10-16 00:00:00+09:00,엔하2터치,롱,35071.38671875,40684.79296875,5,MA50복귀,16.00565810247514,135.38456581078796,True,-2.0,검증
테크윙,089030.KQ,2024-12-02 00:00:00+09:00,엔하2터치,롱,33978.5078125,39293.859375,3,MA50복귀,15.643275425251577,125.46288916155434,True,3.0,검증
테크윙,089030.KQ,2024-12-10 00:00:00+09:00,엔하2터치,롱,33730.12890625,34177.2109375,5,5봉경과,1.3254678999081984,12.809352704357025,False,-3.0,검증
테크윙,089030.KQ,2024-12-17 00:00:00+09:00,엔하2터치,롱,34177.2109375,37157.78515625,5,5봉경과,8.720940465857755,-43.45117334993111,False,1.0,검증
테크윙,089030.KQ,2025-07-02 00:00:00+09:00,엔하2터치,롱,31357.39453125,30360.33984375,5,5봉경과,-3.179647743074955,-15.205077511038759,False,-2.0,검증
테크윙,089030.KQ,2026-06-01 00:00:00+09:00,엔하2터치,롱,49200.0,54700.0,3,MA50복귀,11.178861788617885,143.0500308225691,True,2.0,검증
테크윙,089030.KQ,2026-07-03 00:00:00+09:00,엔하2터치,롱,46600.0,43900.0,5,5봉경과,-5.793991416309012,-32.550395255595404,False,-2.0,검증
