종목명,티커,터치시각,밴드종류,방향,진입가,청산가,보유봉수,청산사유,손익률(%),반전각도(도),반전성공여부,구간,연도,손익률_비용반영(%)
삼성전자,005930.KS,2000-10-11 00:00:00+09:00,엔하5터치,롱,2250.028564453125,1907.6331787109373,5,5봉경과,-15.217379510264465,-12.922464648474566,False,학습,2000,-15.597379510264465
삼성전자,005930.KS,2000-10-26 00:00:00+09:00,엔하5터치,롱,2019.4351806640625,2319.9052734375,5,5봉경과,14.87891741465216,12.805520383742476,False,학습,2000,14.498917414652158
삼성전자,005930.KS,2001-07-09 00:00:00+09:00,엔하5터치,롱,2389.78173828125,2333.880859375,5,5봉경과,-2.3391625273048726,30.33725426092344,True,학습,2001,-2.7191625273048725
삼성전자,005930.KS,2001-07-11 00:00:00+09:00,엔하5터치,롱,2361.83251953125,2340.868896484375,5,5봉경과,-0.8875998985328404,26.81602912181416,True,학습,2001,-1.2675998985328403
삼성전자,005930.KS,2001-07-16 00:00:00+09:00,엔하5터치,롱,2333.880859375,2417.73193359375,5,5봉경과,3.592774407567867,37.666381255604776,False,학습,2001,3.212774407567867
삼성전자,005930.KS,2001-09-21 00:00:00+09:00,엔하5터치,롱,1991.4847412109373,1963.5347900390625,5,5봉경과,-1.4034730266062605,36.81208950043401,True,학습,2001,-1.7834730266062606
삼성전자,005930.KS,2001-09-26 00:00:00+09:00,엔하5터치,롱,1977.51025390625,1963.5347900390625,5,5봉경과,-0.7067201719728756,72.95749860940774,True,학습,2001,-1.0867201719728756
삼성전자,005930.KS,2003-02-11 00:00:00+09:00,엔하5터치,롱,3794.302734375,4094.77294921875,5,5봉경과,7.918983694200238,124.09854849139673,True,학습,2003,7.538983694200238
삼성전자,005930.KS,2004-05-17 00:00:00+09:00,엔하5터치,롱,6400.703125,7141.39697265625,5,5봉경과,11.57207002404521,88.0831557115691,True,학습,2004,11.19207002404521
삼성전자,005930.KS,2008-07-10 00:00:00+09:00,엔하5터치,롱,8015.10888671875,8358.6142578125,5,5봉경과,4.285723075614701,90.11106673450968,True,학습,2008,3.9057230756147012
삼성전자,005930.KS,2011-08-09 00:00:00+09:00,엔하5터치,롱,10717.42578125,11131.9091796875,5,5봉경과,3.867378294913256,125.32392876252226,True,학습,2011,3.487378294913256
삼성전자,005930.KS,2011-08-11 00:00:00+09:00,엔하5터치,롱,10480.572265625,10066.0859375,5,5봉경과,-3.954806260765594,19.56467562506092,True,학습,2011,-4.334806260765594
삼성전자,005930.KS,2011-08-19 00:00:00+09:00,엔하5터치,롱,10066.0859375,10747.029296875,5,5봉경과,6.764728252897453,12.599435142491942,False,학습,2011,6.384728252897453
삼성전자,005930.KS,2013-06-21 00:00:00+09:00,엔하5터치,롱,19815.44140625,20077.638671875,5,5봉경과,1.3231966941816409,67.08744703796047,True,학습,2013,0.9431966941816409
삼성전자,005930.KS,2013-06-25 00:00:00+09:00,엔하5터치,롱,19396.701171875,19972.908203125,5,5봉경과,2.9706444727080386,101.33022901679,True,학습,2013,2.5906444727080387
삼성전자,005930.KS,2013-07-08 00:00:00+09:00,엔하5터치,롱,18342.158203125,19643.767578125,5,5봉경과,7.096271663267202,105.92618108473506,True,학습,2013,6.716271663267202
삼성전자,005930.KS,2014-10-10 00:00:00+09:00,엔하5터치,롱,16701.82421875,16459.986328125,5,5봉경과,-1.447972912764254,-9.276130453393217,False,학습,2014,-1.8279729127642539
삼성전자,005930.KS,2015-08-24 00:00:00+09:00,엔하5터치,롱,16560.46875,16713.943359375,5,5봉경과,0.9267528093068016,16.45122486498893,False,학습,2015,0.5467528093068016
삼성전자,005930.KS,2016-01-18 00:00:00+09:00,엔하5터치,롱,17559.212890625,18120.611328125,5,5봉경과,3.197173136386626,28.47113571826985,True,학습,2016,2.817173136386626
삼성전자,005930.KS,2020-03-13 00:00:00+09:00,엔하5터치,롱,42820.05078125,38919.52734375,5,5봉경과,-9.109105118595416,0.1357644596054967,True,검증,2020,-9.489105118595416
삼성전자,005930.KS,2020-03-17 00:00:00+09:00,엔하5터치,롱,40548.32421875,40248.27734375,5,5봉경과,-0.7399735520050295,94.3157224320726,True,검증,2020,-1.1199735520050296
삼성전자,005930.KS,2021-08-13 00:00:00+09:00,엔하5터치,롱,67309.3671875,66314.203125,5,5봉경과,-1.4784926735796315,33.802798535294826,True,검증,2021,-1.8584926735796317
삼성전자,005930.KS,2022-04-18 00:00:00+09:00,엔하5터치,롱,61218.67578125,60851.546875,5,5봉경과,-0.5997008291421486,-2.441220067669054,False,검증,2022,-0.9797008291421486
삼성전자,005930.KS,2022-04-27 00:00:00+09:00,엔하5터치,롱,59658.3828125,62320.0625,5,5봉경과,4.461535097029663,74.88091738076176,True,검증,2022,4.081535097029663
삼성전자,005930.KS,2022-06-20 00:00:00+09:00,엔하5터치,롱,53876.1171875,53967.89453125,5,5봉경과,0.1703488457243418,55.50201808690073,True,검증,2022,-0.2096511542756582
삼성전자,005930.KS,2022-07-01 00:00:00+09:00,엔하5터치,롱,51896.9609375,54205.55078125,5,5봉경과,4.448410469603907,59.9106303447911,True,검증,2022,4.068410469603907
삼성전자,005930.KS,2024-09-11 00:00:00+09:00,엔하5터치,롱,62548.81640625,60332.140625,5,5봉경과,-3.543913232271019,-0.5738851457535077,False,검증,2024,-3.923913232271019
삼성전자,005930.KS,2024-09-30 00:00:00+09:00,엔하5터치,롱,59604.5625,57084.6953125,5,5봉경과,-4.227641445233324,-80.648218807658,False,검증,2024,-4.607641445233324
삼성전자,005930.KS,2024-10-24 00:00:00+09:00,엔하5터치,롱,54855.58203125,57375.4453125,5,5봉경과,4.593631473665689,78.00002684278627,True,검증,2024,4.213631473665689
삼성전자,005930.KS,2024-11-13 00:00:00+09:00,엔하5터치,롱,49040.5,53595.6484375,5,5봉경과,9.288544035032269,132.12091371451612,True,검증,2024,8.908544035032268
아모레퍼시픽,090430.KS,2011-08-09 00:00:00+09:00,엔하5터치,롱,97317.0078125,110904.671875,4,MA50복귀,13.962270694429137,112.64241150165596,True,학습,2011,13.582270694429136
아모레퍼시픽,090430.KS,2013-02-06 00:00:00+09:00,엔하5터치,롱,94321.296875,93485.765625,5,5봉경과,-0.885835201256079,53.98739549346854,True,학습,2013,-1.265835201256079
아모레퍼시픽,090430.KS,2013-04-08 00:00:00+09:00,엔하5터치,롱,82716.8046875,81231.421875,5,5봉경과,-1.7957449131548335,17.586662311951045,True,학습,2013,-2.1757449131548334
아모레퍼시픽,090430.KS,2017-09-25 00:00:00+09:00,엔하5터치,롱,226558.1875,247369.359375,5,5봉경과,9.185795536521937,72.97683240769312,True,학습,2017,8.805795536521936
아모레퍼시픽,090430.KS,2018-10-05 00:00:00+09:00,엔하5터치,롱,213759.890625,188108.703125,5,5봉경과,-12.000000292384131,-4.088996725545215,False,학습,2018,-12.380000292384132
아모레퍼시픽,090430.KS,2018-11-09 00:00:00+09:00,엔하5터치,롱,149156.875,152957.078125,5,5봉경과,2.5477894498661224,107.36875785205544,True,학습,2018,2.1677894498661225
아모레퍼시픽,090430.KS,2018-11-13 00:00:00+09:00,엔하5터치,롱,145356.703125,142506.59375,5,5봉경과,-1.96076913807617,37.02354980841224,True,학습,2018,-2.34076913807617
아모레퍼시픽,090430.KS,2019-07-03 00:00:00+09:00,엔하5터치,롱,150042.125,151953.5,5,5봉경과,1.27389224859352,-14.054946338334588,False,학습,2019,0.89389224859352
아모레퍼시픽,090430.KS,2019-08-01 00:00:00+09:00,엔하5터치,롱,127583.6171875,119460.296875,5,5봉경과,-6.3670559681356025,22.454582786617223,True,학습,2019,-6.747055968135602
아모레퍼시픽,090430.KS,2019-08-16 00:00:00+09:00,엔하5터치,롱,118504.625,118504.625,5,5봉경과,0.0,-30.27035459179775,False,학습,2019,-0.38
아모레퍼시픽,090430.KS,2021-07-28 00:00:00+09:00,엔하5터치,롱,228082.796875,219403.125,5,5봉경과,-3.805491687195008,19.75321754049556,True,검증,2021,-4.185491687195008
아모레퍼시픽,090430.KS,2021-07-30 00:00:00+09:00,엔하5터치,롱,213616.671875,220367.53125,5,5봉경과,3.1602680239070176,70.68683523989492,True,검증,2021,2.7802680239070177
아모레퍼시픽,090430.KS,2021-09-29 00:00:00+09:00,엔하5터치,롱,173593.6875,175522.515625,5,5봉경과,1.1111165116531094,88.85906779770373,True,검증,2021,0.7311165116531094
아모레퍼시픽,090430.KS,2021-10-01 00:00:00+09:00,엔하5터치,롱,167325.015625,168289.421875,5,5봉경과,0.5763670461333626,31.365294269509185,True,검증,2021,0.19636704613336264
아모레퍼시픽,090430.KS,2022-06-23 00:00:00+09:00,엔하5터치,롱,124133.640625,126073.2265625,5,5봉경과,1.562498229919292,75.5985903915975,True,검증,2022,1.1824982299192919
에이피알,278470.KS,2024-08-05 00:00:00+09:00,엔하5터치,롱,39652.18359375,47776.04296875,5,5봉경과,20.487798246451398,148.27160485141405,True,학습,2024,20.1077982464514
에이피알,278470.KS,2024-11-12 00:00:00+09:00,엔하5터치,롱,40667.66796875,48356.3203125,5,5봉경과,18.906056648387462,128.1141938656427,True,학습,2024,18.526056648387463
테크윙,089030.KQ,2012-05-16 00:00:00+09:00,엔하5터치,롱,2512.06982421875,2366.910400390625,5,5봉경과,-5.778478863471455,93.32415566334768,True,학습,2012,-6.158478863471455
테크윙,089030.KQ,2012-10-16 00:00:00+09:00,엔하5터치,롱,2294.330322265625,2302.39453125,5,5봉경과,0.3514842176871762,1.4044725336712889,True,학습,2012,-0.028515782312823812
테크윙,089030.KQ,2012-10-29 00:00:00+09:00,엔하5터치,롱,2116.912841796875,2177.39599609375,5,5봉경과,2.8571395620395865,58.32403153913483,True,학습,2012,2.4771395620395866
