밴드,종목명,티커,터치시각,밴드종류,방향,진입가,청산가,보유봉수,청산사유,손익률(%),반전각도(도),반전성공여부,구간
엔하3,대한광통신,010170.KQ,2024-11-15 00:00:00+09:00,엔하3터치,롱,773.0,713.0,5,5봉경과,-7.761966364812419,26.969279883817777,True,검증
엔하3,대한광통신,010170.KQ,2025-03-04 00:00:00+09:00,엔하3터치,롱,644.0,614.0,5,5봉경과,-4.658385093167702,14.805494857348009,True,검증
엔하3,대한광통신,010170.KQ,2025-03-07 00:00:00+09:00,엔하3터치,롱,598.0,620.0,5,5봉경과,3.678929765886288,70.92038126421694,True,검증
엔하3,대한광통신,010170.KQ,2026-07-07 00:00:00+09:00,엔하3터치,롱,10960.0,11050.0,5,5봉경과,0.8211678832116789,134.52897570557786,True,검증
엔하3,두산에너빌리티,034020.KS,2001-09-12 00:00:00+09:00,엔하3터치,롱,4731.4873046875,4598.3759765625,5,5봉경과,-2.813308364858681,-3.028584386104498,False,학습
엔하3,두산에너빌리티,034020.KS,2001-10-10 00:00:00+09:00,엔하3터치,롱,4477.36669921875,4967.45751953125,5,5봉경과,10.945961169497583,94.00397302619527,True,학습
엔하3,두산에너빌리티,034020.KS,2002-02-05 00:00:00+09:00,엔하3터치,롱,5136.45947265625,5197.9736328125,5,5봉경과,1.19759847193808,79.50520042736738,True,학습
엔하3,두산에너빌리티,034020.KS,2002-02-08 00:00:00+09:00,엔하3터치,롱,5197.9736328125,5407.12255859375,5,5봉경과,4.023662691572456,70.03120042377184,True,학습
엔하3,두산에너빌리티,034020.KS,2002-05-23 00:00:00+09:00,엔하3터치,롱,5241.0341796875,4822.73486328125,5,5봉경과,-7.981236184786555,1.4340454261284563,True,학습
엔하3,두산에너빌리티,034020.KS,2002-06-19 00:00:00+09:00,엔하3터치,롱,4951.916015625,4096.86376953125,5,5봉경과,-17.267099106603702,1.9263309186421793,True,학습
엔하3,두산에너빌리티,034020.KS,2002-07-23 00:00:00+09:00,엔하3터치,롱,4262.95263671875,3844.65576171875,5,5봉경과,-9.812374442001039,4.230091051833817,True,학습
엔하3,두산에너빌리티,034020.KS,2002-07-26 00:00:00+09:00,엔하3터치,롱,3776.9892578125,3783.140625,5,5봉경과,0.1628643018980323,79.89355864182437,True,학습
엔하3,두산에너빌리티,034020.KS,2002-09-30 00:00:00+09:00,엔하3터치,롱,3438.658935546875,3309.478515625,5,5봉경과,-3.756709296943708,-24.36720770171413,False,학습
엔하3,두산에너빌리티,034020.KS,2003-01-10 00:00:00+09:00,엔하3터치,롱,3305.201416015625,3405.93212890625,5,5봉경과,3.047642192167958,60.605387021321306,True,학습
엔하3,두산에너빌리티,034020.KS,2003-03-06 00:00:00+09:00,엔하3터치,롱,3003.011962890625,3217.063232421875,5,5봉경과,7.127886008326438,111.08375839499959,True,학습
엔하3,두산에너빌리티,034020.KS,2003-08-11 00:00:00+09:00,엔하3터치,롱,3475.183349609375,3896.98974609375,5,MA50복귀,12.137673154188764,122.90006137442455,True,학습
엔하3,두산에너빌리티,034020.KS,2004-03-12 00:00:00+09:00,엔하3터치,롱,4191.4794921875,4449.416015625,5,5봉경과,6.153830023939469,79.55719743075247,True,학습
엔하3,두산에너빌리티,034020.KS,2004-06-14 00:00:00+09:00,엔하3터치,롱,3998.025634765625,3881.95458984375,5,5봉경과,-2.9032091218364435,17.84997086410086,True,학습
엔하3,두산에너빌리티,034020.KS,2005-01-06 00:00:00+09:00,엔하3터치,롱,7023.65869140625,7188.53173828125,5,5봉경과,2.347395483165053,52.93911966744473,True,학습
엔하3,두산에너빌리티,034020.KS,2005-01-11 00:00:00+09:00,엔하3터치,롱,7386.38330078125,7056.6328125,5,5봉경과,-4.464302417752577,36.5405491302367,True,학습
엔하3,두산에너빌리티,034020.KS,2005-01-14 00:00:00+09:00,엔하3터치,롱,7188.53173828125,6581.79443359375,5,5봉경과,-8.440350919735502,-59.43010846872068,False,학습
엔하3,두산에너빌리티,034020.KS,2005-01-18 00:00:00+09:00,엔하3터치,롱,7056.6328125,6627.958984375,5,5봉경과,-6.074764544439019,-25.445475605633472,False,학습
엔하3,두산에너빌리티,034020.KS,2006-01-23 00:00:00+09:00,엔하3터치,롱,18095.615234375,21747.94140625,3,MA50복귀,20.18348712972702,156.39409722958078,True,학습
엔하3,두산에너빌리티,034020.KS,2006-05-30 00:00:00+09:00,엔하3터치,롱,19456.935546875,18925.69140625,5,5봉경과,-2.7303587419773496,35.41452349677883,True,학습
엔하3,두산에너빌리티,034020.KS,2006-06-01 00:00:00+09:00,엔하3터치,롱,18095.615234375,18162.01953125,5,5봉경과,0.36696346609346725,-0.6071972223865956,False,학습
엔하3,두산에너빌리티,034020.KS,2007-08-16 00:00:00+09:00,엔하3터치,롱,47541.57421875,53835.80859375,5,5봉경과,13.23943196756326,146.0706291598898,True,학습
엔하3,두산에너빌리티,034020.KS,2008-01-22 00:00:00+09:00,엔하3터치,롱,68907.4140625,71932.6171875,5,5봉경과,4.390243294075871,136.98638700337034,True,학습
엔하3,두산에너빌리티,034020.KS,2008-01-30 00:00:00+09:00,엔하3터치,롱,62184.73828125,73613.28125,5,5봉경과,18.378372707883447,17.580490507002878,False,학습
엔하3,두산에너빌리티,034020.KS,2008-04-28 00:00:00+09:00,엔하3터치,롱,70588.078125,71596.4765625,5,5봉경과,1.4285676339201223,66.07689464656552,True,학습
엔하3,두산에너빌리티,034020.KS,2008-05-06 00:00:00+09:00,엔하3터치,롱,68907.4140625,73277.140625,5,5봉경과,6.341446159242888,4.919419765252947,False,학습
엔하3,두산에너빌리티,034020.KS,2008-07-01 00:00:00+09:00,엔하3터치,롱,62991.46484375,55193.1484375,5,5봉경과,-12.379957230068682,-17.76603928425137,False,학습
엔하3,두산에너빌리티,034020.KS,2008-08-29 00:00:00+09:00,엔하3터치,롱,52705.765625,52772.99609375,5,5봉경과,0.12755809151572306,77.54167698183569,True,학습
엔하3,두산에너빌리티,034020.KS,2008-09-16 00:00:00+09:00,엔하3터치,롱,53781.39453125,60504.05859375,5,5봉경과,12.499980934101208,20.97969513292621,False,학습
엔하3,두산에너빌리티,034020.KS,2008-10-07 00:00:00+09:00,엔하3터치,롱,49747.78515625,50151.15234375,5,5봉경과,0.8108244140580065,143.0513739956472,True,학습
엔하3,두산에너빌리티,034020.KS,2008-10-16 00:00:00+09:00,엔하3터치,롱,41478.90234375,29747.83203125,5,5봉경과,-28.282017241634232,-156.5898342712814,False,학습
엔하3,두산에너빌리티,034020.KS,2008-11-07 00:00:00+09:00,엔하3터치,롱,39529.3203125,40067.13671875,5,5봉경과,1.3605506039524065,-96.2188098890334,False,학습
엔하3,두산에너빌리티,034020.KS,2009-03-02 00:00:00+09:00,엔하3터치,롱,37635.28125,37906.52734375,5,5봉경과,0.7207229087732671,38.04230565245099,True,학습
엔하3,두산에너빌리티,034020.KS,2009-03-09 00:00:00+09:00,엔하3터치,롱,37906.52734375,40822.4140625,5,5봉경과,7.6923076923076925,5.1665726275411075,False,학습
엔하3,두산에너빌리티,034020.KS,2009-06-10 00:00:00+09:00,엔하3터치,롱,47128.8671875,50655.05859375,5,5봉경과,7.482020291769824,72.61248987144411,True,학습
엔하3,두산에너빌리티,034020.KS,2009-06-23 00:00:00+09:00,엔하3터치,롱,45365.7734375,41568.33984375,5,5봉경과,-8.370701755987229,-11.473731212893526,False,학습
엔하3,두산에너빌리티,034020.KS,2009-06-26 00:00:00+09:00,엔하3터치,롱,44416.41015625,43941.73828125,5,5봉경과,-1.0686858152880399,97.52557357441907,True,학습
엔하3,두산에너빌리티,034020.KS,2009-11-05 00:00:00+09:00,엔하3터치,롱,40483.35546875,41432.71484375,5,5봉경과,2.3450609861942686,46.68710814229351,True,학습
엔하3,두산에너빌리티,034020.KS,2009-11-27 00:00:00+09:00,엔하3터치,롱,36753.73828125,38584.63671875,5,5봉경과,4.981529833753092,31.852111313383723,True,학습
엔하3,두산에너빌리티,034020.KS,2010-04-29 00:00:00+09:00,엔하3터치,롱,55866.484375,50341.22265625,5,5봉경과,-9.890118879974716,-55.53333322849505,False,학습
엔하3,두산에너빌리티,034020.KS,2010-06-07 00:00:00+09:00,엔하3터치,롱,47680.91796875,49318.03125,5,5봉경과,3.433476851940983,-3.19654561231971,False,학습
엔하3,두산에너빌리티,034020.KS,2010-08-27 00:00:00+09:00,엔하3터치,롱,45634.5234375,49931.94921875,4,MA50복귀,9.417049763071715,125.13791220899424,True,학습
엔하3,두산에너빌리티,034020.KS,2010-08-31 00:00:00+09:00,엔하3터치,롱,46930.5703125,49931.94921875,2,MA50복귀,6.395359967425283,51.0399605897017,True,학습
엔하3,두산에너빌리티,034020.KS,2010-12-06 00:00:00+09:00,엔하3터치,롱,53001.53515625,56002.9140625,5,5봉경과,5.6628150437564715,41.08311834720584,False,학습
엔하3,두산에너빌리티,034020.KS,2011-02-10 00:00:00+09:00,엔하3터치,롱,50468.03515625,47851.6875,5,5봉경과,-5.184167856247499,-0.5026682586218598,False,학습
엔하3,두산에너빌리티,034020.KS,2011-05-31 00:00:00+09:00,엔하3터치,롱,39107.5625,38694.45703125,5,5봉경과,-1.0563314160784119,-17.631065643281683,False,학습
엔하3,두산에너빌리티,034020.KS,2011-06-03 00:00:00+09:00,엔하3터치,롱,38694.45703125,35665.0,5,5봉경과,-7.829175710627966,-28.96315595158069,False,학습
엔하3,두산에너빌리티,034020.KS,2011-08-09 00:00:00+09:00,엔하3터치,롱,38143.6484375,38694.45703125,5,5봉경과,1.4440375168949122,105.64225059738236,True,학습
엔하3,두산에너빌리티,034020.KS,2011-08-11 00:00:00+09:00,엔하3터치,롱,37317.42578125,34701.08203125,5,5봉경과,-7.011050990860608,7.06584144376874,True,학습
엔하3,두산에너빌리티,034020.KS,2011-08-19 00:00:00+09:00,엔하3터치,롱,34701.08203125,36422.3671875,5,5봉경과,4.960321279607073,36.848488916285525,False,학습
엔하3,두산에너빌리티,034020.KS,2011-09-06 00:00:00+09:00,엔하3터치,롱,35320.7421875,34907.6328125,5,5봉경과,-1.1695942650553908,-28.284369894686023,False,학습
엔하3,두산에너빌리티,034020.KS,2011-09-14 00:00:00+09:00,엔하3터치,롱,34907.6328125,38625.60546875,5,5봉경과,10.650887375321076,53.43419670493,False,학습
엔하3,두산에너빌리티,034020.KS,2011-09-26 00:00:00+09:00,엔하3터치,롱,35114.1875,37110.875,5,5봉경과,5.686269972785217,72.02418659105764,True,학습
엔하3,두산에너빌리티,034020.KS,2012-03-21 00:00:00+09:00,엔하3터치,롱,44504.0546875,44434.3984375,5,5봉경과,-0.1565166376167621,40.094416768260984,True,학습
엔하3,두산에너빌리티,034020.KS,2012-03-29 00:00:00+09:00,엔하3터치,롱,43946.8828125,42345.0078125,5,5봉경과,-3.6450253066512643,-63.956848438041035,False,학습
엔하3,두산에너빌리티,034020.KS,2012-06-04 00:00:00+09:00,엔하3터치,롱,35310.72265625,37817.99609375,5,5봉경과,7.100600749263375,57.65217523128419,True,학습
엔하3,두산에너빌리티,034020.KS,2012-09-28 00:00:00+09:00,엔하3터치,롱,39001.98828125,38653.75,5,5봉경과,-0.8928731497963496,33.91870128255966,True,학습
엔하3,두산에너빌리티,034020.KS,2012-10-09 00:00:00+09:00,엔하3터치,롱,38653.75,36564.359375,5,5봉경과,-5.405402127865989,-47.53921104536033,False,학습
엔하3,두산에너빌리티,034020.KS,2013-04-15 00:00:00+09:00,엔하3터치,롱,28434.314453125,26734.62890625,5,5봉경과,-5.977585813355878,-2.6092785499480797,False,학습
엔하3,두산에너빌리티,034020.KS,2013-06-21 00:00:00+09:00,엔하3터치,롱,28115.623046875,30098.59375,5,5봉경과,7.052913961106061,109.71778270390311,True,학습
엔하3,두산에너빌리티,034020.KS,2013-06-25 00:00:00+09:00,엔하3터치,롱,27230.37109375,30311.052734375,5,5봉경과,11.31340307489268,119.12914424126517,True,학습
엔하3,두산에너빌리티,034020.KS,2013-11-05 00:00:00+09:00,엔하3터치,롱,28682.1875,27442.83203125,5,5봉경과,-4.320993539108549,-2.9573624680051793,False,학습
엔하3,두산에너빌리티,034020.KS,2013-11-08 00:00:00+09:00,엔하3터치,롱,28540.546875,27442.83203125,5,5봉경과,-3.8461591102570627,23.385567000719288,True,학습
엔하3,두산에너빌리티,034020.KS,2014-01-03 00:00:00+09:00,엔하3터치,롱,24610.0234375,25623.37890625,5,5봉경과,4.117653407862586,13.893959432335116,False,학습
엔하3,두산에너빌리티,034020.KS,2014-05-08 00:00:00+09:00,엔하3터치,롱,24067.15625,24790.98046875,5,5봉경과,3.0075186749577028,93.79326188726884,True,학습
엔하3,두산에너빌리티,034020.KS,2014-05-12 00:00:00+09:00,엔하3터치,롱,23307.138671875,24537.640625,5,5봉경과,5.279506723018992,92.46992852872503,True,학습
엔하3,두산에너빌리티,034020.KS,2014-06-05 00:00:00+09:00,엔하3터치,롱,23198.56640625,23307.138671875,5,5봉경과,0.4680128233947646,5.012911486198875,True,학습
엔하3,두산에너빌리티,034020.KS,2014-06-11 00:00:00+09:00,엔하3터치,롱,22909.037109375,24320.494140625,5,5봉경과,6.161136430620183,89.37054233099832,True,학습
엔하3,두산에너빌리티,034020.KS,2014-06-16 00:00:00+09:00,엔하3터치,롱,23053.802734375,24284.302734375,5,5봉경과,5.337514223478756,37.0212680414888,True,학습
엔하3,두산에너빌리티,034020.KS,2014-07-30 00:00:00+09:00,엔하3터치,롱,22547.125,20809.947265625,5,5봉경과,-7.704652962960909,-2.4181295512472616,False,학습
엔하3,두산에너빌리티,034020.KS,2014-09-23 00:00:00+09:00,엔하3터치,롱,19905.166015625,18855.623046875,5,5봉경과,-5.272716479360875,-90.71681750953938,False,학습
엔하3,두산에너빌리티,034020.KS,2014-09-29 00:00:00+09:00,엔하3터치,롱,19253.72265625,17154.6328125,5,5봉경과,-10.90225449502156,-44.96990855843494,False,학습
엔하3,두산에너빌리티,034020.KS,2015-06-05 00:00:00+09:00,엔하3터치,롱,19260.689453125,18364.845703125,5,5봉경과,-4.651150999450082,5.280960750504207,True,학습
엔하3,두산에너빌리티,034020.KS,2015-06-26 00:00:00+09:00,엔하3터치,롱,18588.8046875,18140.8828125,5,5봉경과,-2.4096324778817224,-26.495858480868343,False,학습
엔하3,두산에너빌리티,034020.KS,2015-07-17 00:00:00+09:00,엔하3터치,롱,17021.076171875,15080.0751953125,5,5봉경과,-11.403515012580336,-25.86209255779734,False,학습
엔하3,두산에너빌리티,034020.KS,2016-01-08 00:00:00+09:00,엔하3터치,롱,14084.1142578125,11368.1689453125,5,5봉경과,-19.283749498080486,-10.91300409420225,False,학습
엔하3,두산에너빌리티,034020.KS,2016-06-15 00:00:00+09:00,엔하3터치,롱,15907.67578125,16761.259765625,5,5봉경과,5.365862342889206,100.29313587340181,True,학습
엔하3,두산에너빌리티,034020.KS,2016-06-24 00:00:00+09:00,엔하3터치,롱,15713.6806640625,16606.060546875,5,5봉경과,5.67899973208308,12.508327872120539,False,학습
엔하3,두산에너빌리티,034020.KS,2016-10-10 00:00:00+09:00,엔하3터치,롱,19826.396484375,20369.5859375,5,5봉경과,2.739728591391192,-9.738380357292552,False,학습
엔하3,두산에너빌리티,034020.KS,2016-11-09 00:00:00+09:00,엔하3터치,롱,18740.01953125,21688.7578125,2,MA50복귀,15.73497976527089,47.03678526867811,True,학습
엔하3,두산에너빌리티,034020.KS,2017-02-28 00:00:00+09:00,엔하3터치,롱,19434.2109375,19355.048828125,5,5봉경과,-0.4073337972381983,63.6759531788084,True,학습
엔하3,두산에너빌리티,034020.KS,2017-03-21 00:00:00+09:00,엔하3터치,롱,19632.115234375,19355.048828125,5,5봉경과,-1.411291666446968,-47.201533326024816,False,학습
엔하3,두산에너빌리티,034020.KS,2017-03-29 00:00:00+09:00,엔하3터치,롱,19117.564453125,19750.859375,5,5봉경과,3.312633904950587,60.093975293721186,True,학습
엔하3,두산에너빌리티,034020.KS,2017-04-17 00:00:00+09:00,엔하3터치,롱,18761.3359375,18800.91796875,5,5봉경과,0.21097661372228704,3.4264901038390843,True,학습
엔하3,두산에너빌리티,034020.KS,2017-04-19 00:00:00+09:00,엔하3터치,롱,18484.26953125,19038.40234375,5,5봉경과,2.9978615685254333,31.555379276962853,True,학습
엔하3,두산에너빌리티,034020.KS,2017-06-19 00:00:00+09:00,엔하3터치,롱,16980.197265625,17257.263671875,5,5봉경과,1.6317031063643646,-23.949694211542738,False,학습
엔하3,두산에너빌리티,034020.KS,2017-07-14 00:00:00+09:00,엔하3터치,롱,15951.09375,16623.96875,5,5봉경과,4.218362769010746,43.50667883009791,True,학습
엔하3,두산에너빌리티,034020.KS,2017-07-24 00:00:00+09:00,엔하3터치,롱,16307.322265625,16307.322265625,5,5봉경과,0.0,-43.69768980448106,False,학습
엔하3,두산에너빌리티,034020.KS,2017-07-31 00:00:00+09:00,엔하3터치,롱,16307.322265625,15040.7333984375,5,5봉경과,-7.766994768095094,-87.80873623933553,False,학습
엔하3,두산에너빌리티,034020.KS,2017-08-03 00:00:00+09:00,엔하3터치,롱,14842.8291015625,15001.1533203125,5,5봉경과,1.0666714388925576,38.91640039624445,True,학습
엔하3,두산에너빌리티,034020.KS,2018-01-02 00:00:00+09:00,엔하3터치,롱,12349.234375,13061.689453125,5,MA50복귀,5.7692246862469965,84.49694823814052,True,학습
엔하3,두산에너빌리티,034020.KS,2018-01-17 00:00:00+09:00,엔하3터치,롱,12665.880859375,12665.880859375,5,5봉경과,0.0,75.59086377067759,True,학습
엔하3,두산에너빌리티,034020.KS,2018-07-02 00:00:00+09:00,엔하3터치,롱,11478.455078125,11676.359375,5,5봉경과,1.7241370509185943,39.252235137231445,True,학습
엔하3,두산에너빌리티,034020.KS,2018-08-01 00:00:00+09:00,엔하3터치,롱,11320.130859375,11715.9404296875,5,5봉경과,3.4965105547759827,-2.144496867077425,False,학습
엔하3,두산에너빌리티,034020.KS,2018-10-10 00:00:00+09:00,엔하3터치,롱,10607.67578125,10211.8662109375,5,5봉경과,-3.7313505660884565,77.63085441044564,True,학습
엔하3,두산에너빌리티,034020.KS,2018-12-26 00:00:00+09:00,엔하3터치,롱,7670.7744140625,7647.02587890625,5,5봉경과,-0.30959762175658345,40.99083879186727,True,검증
엔하3,두산에너빌리티,034020.KS,2019-02-14 00:00:00+09:00,엔하3터치,롱,7457.03759765625,7251.216796875,5,5봉경과,-2.760088011973274,39.38254772039733,True,검증
엔하3,두산에너빌리티,034020.KS,2019-04-10 00:00:00+09:00,엔하3터치,롱,6476.171875,6458.1826171875,5,5봉경과,-0.27777610229808797,-36.39209985048728,False,검증
엔하3,두산에너빌리티,034020.KS,2019-05-13 00:00:00+09:00,엔하3터치,롱,5522.73583984375,5549.7197265625,5,5봉경과,0.488596367837746,37.56390449636637,True,검증
엔하3,두산에너빌리티,034020.KS,2019-05-20 00:00:00+09:00,엔하3터치,롱,5549.7197265625,5504.74609375,5,5봉경과,-0.810376650144037,-31.246666385001703,False,검증
엔하3,두산에너빌리티,034020.KS,2019-08-05 00:00:00+09:00,엔하3터치,롱,4677.2353515625,4866.12353515625,5,5봉경과,4.038457964931124,90.44424624874225,True,검증
엔하3,두산에너빌리티,034020.KS,2019-11-12 00:00:00+09:00,엔하3터치,롱,5207.921875,5090.99072265625,5,5봉경과,-2.2452555001845145,-8.937258863558144,False,검증
엔하3,두산에너빌리티,034020.KS,2019-12-17 00:00:00+09:00,엔하3터치,롱,4911.09716796875,5126.9697265625,5,5봉경과,4.395607564063648,-5.242833217934717,False,검증
엔하3,두산에너빌리티,034020.KS,2020-03-02 00:00:00+09:00,엔하3터치,롱,4456.86572265625,4479.3525390625,5,5봉경과,0.5045432778452223,31.514155727263724,True,검증
엔하3,두산에너빌리티,034020.KS,2020-03-10 00:00:00+09:00,엔하3터치,롱,4110.5703125,2797.346435546875,5,5봉경과,-31.947486044933697,-74.39193810280022,False,검증
엔하3,두산에너빌리티,034020.KS,2021-01-29 00:00:00+09:00,엔하3터치,롱,11276.96484375,11324.9521484375,5,5봉경과,0.42553386795469056,23.392994751655706,True,검증
엔하3,두산에너빌리티,034020.KS,2021-02-19 00:00:00+09:00,엔하3터치,롱,10941.0556640625,10173.26171875,5,5봉경과,-7.017549027142159,14.758323464910482,True,검증
엔하3,두산에너빌리티,034020.KS,2021-03-05 00:00:00+09:00,엔하3터치,롱,10365.2109375,10893.068359375,5,5봉경과,5.092587358403675,10.010934142630163,False,검증
엔하3,두산에너빌리티,034020.KS,2021-08-13 00:00:00+09:00,엔하3터치,롱,19962.626953125,19002.88671875,5,5봉경과,-4.8076850638375515,-22.523273623898994,False,검증
엔하3,두산에너빌리티,034020.KS,2021-08-26 00:00:00+09:00,엔하3터치,롱,19290.80859375,20442.498046875,5,5봉경과,5.970146080336591,-6.306939393535615,False,검증
엔하3,두산에너빌리티,034020.KS,2021-10-06 00:00:00+09:00,엔하3터치,롱,17419.3125,20874.3828125,4,MA50복귀,19.834711114459886,139.49895528334622,True,검증
엔하3,두산에너빌리티,034020.KS,2021-12-27 00:00:00+09:00,엔하3터치,롱,19338.794921875,20750.0,5,5봉경과,7.297275160246521,100.85216286332606,True,검증
엔하3,두산에너빌리티,034020.KS,2022-01-18 00:00:00+09:00,엔하3터치,롱,19050.0,17200.0,5,5봉경과,-9.711286089238845,-19.176831580664505,False,검증
엔하3,두산에너빌리티,034020.KS,2022-05-12 00:00:00+09:00,엔하3터치,롱,18750.0,19800.0,5,5봉경과,5.6000000000000005,46.06569221279405,True,검증
엔하3,두산에너빌리티,034020.KS,2022-06-13 00:00:00+09:00,엔하3터치,롱,18050.0,16400.0,5,5봉경과,-9.141274238227147,-26.924770822067387,False,검증
엔하3,두산에너빌리티,034020.KS,2022-09-26 00:00:00+09:00,엔하3터치,롱,15500.0,14950.0,5,5봉경과,-3.5483870967741935,-53.387441727096615,False,검증
엔하3,두산에너빌리티,034020.KS,2023-08-17 00:00:00+09:00,엔하3터치,롱,16250.0,16570.0,5,5봉경과,1.9692307692307693,86.48971785907455,True,검증
엔하3,두산에너빌리티,034020.KS,2023-10-10 00:00:00+09:00,엔하3터치,롱,14800.0,14270.0,5,5봉경과,-3.581081081081081,-2.141601030144436,False,검증
엔하3,두산에너빌리티,034020.KS,2023-11-09 00:00:00+09:00,엔하3터치,롱,14110.0,14600.0,5,5봉경과,3.472714386959603,7.135325811808656,False,검증
엔하3,두산에너빌리티,034020.KS,2024-01-25 00:00:00+09:00,엔하3터치,롱,14870.0,15440.0,4,MA50복귀,3.833221250840619,18.431173549009927,False,검증
엔하3,두산에너빌리티,034020.KS,2024-04-16 00:00:00+09:00,엔하3터치,롱,14600.0,15540.0,5,5봉경과,6.438356164383562,132.81601093217898,True,검증
엔하3,두산에너빌리티,034020.KS,2024-08-05 00:00:00+09:00,엔하3터치,롱,15860.0,18340.0,5,5봉경과,15.636822194199244,105.49505133924407,True,검증
엔하3,두산에너빌리티,034020.KS,2024-09-09 00:00:00+09:00,엔하3터치,롱,16800.0,18710.0,5,MA50복귀,11.369047619047619,138.8002214058019,True,검증
엔하3,두산에너빌리티,034020.KS,2024-09-11 00:00:00+09:00,엔하3터치,롱,16370.0,18710.0,3,MA50복귀,14.294441050702506,56.370424410589884,True,검증
엔하3,두산에너빌리티,034020.KS,2024-12-10 00:00:00+09:00,엔하3터치,롱,17180.0,17490.0,5,5봉경과,1.8044237485448196,86.80610945860175,True,검증
엔하3,두산에너빌리티,034020.KS,2025-04-07 00:00:00+09:00,엔하3터치,롱,20650.0,23350.0,5,5봉경과,13.075060532687651,99.31456645195698,True,검증
엔하3,두산에너빌리티,034020.KS,2025-08-20 00:00:00+09:00,엔하3터치,롱,57400.0,65900.0,3,MA50복귀,14.80836236933798,98.91108444789461,True,검증
엔하3,두산에너빌리티,034020.KS,2026-06-08 00:00:00+09:00,엔하3터치,롱,85800.0,99800.0,5,5봉경과,16.317016317016318,130.6324235915629,True,검증
엔하3,두산에너빌리티,034020.KS,2026-06-26 00:00:00+09:00,엔하3터치,롱,81100.0,86200.0,5,5봉경과,6.288532675709001,41.0754006754032,True,검증
엔하3,두산에너빌리티,034020.KS,2026-07-02 00:00:00+09:00,엔하3터치,롱,86000.0,73200.0,5,5봉경과,-14.883720930232558,-116.0154364377184,False,검증
엔하3,삼성전자,005930.KS,2000-05-29 00:00:00+09:00,엔하3터치,롱,3815.265625,4625.8359375,4,MA50복귀,21.24544899806288,154.92664721705432,True,학습
엔하3,삼성전자,005930.KS,2000-07-28 00:00:00+09:00,엔하3터치,롱,4003.93212890625,4136.69921875,5,5봉경과,3.3159175922399524,45.9701687060749,True,학습
엔하3,삼성전자,005930.KS,2000-08-31 00:00:00+09:00,엔하3터치,롱,3822.25244140625,3347.091552734375,5,5봉경과,-12.43143659284466,-29.85293536607155,False,학습
엔하3,삼성전자,005930.KS,2001-06-22 00:00:00+09:00,엔하3터치,롱,2704.227294921875,2683.2646484375,5,5봉경과,-0.7751806412034833,40.10405692812508,True,학습
엔하3,삼성전자,005930.KS,2001-07-04 00:00:00+09:00,엔하3터치,롱,2753.140625,2361.832763671875,5,5봉경과,-14.21314471824791,-122.99734704782792,False,학습
엔하3,삼성전자,005930.KS,2001-07-06 00:00:00+09:00,엔하3터치,롱,2564.47412109375,2375.806640625,5,5봉경과,-7.356965660791428,-4.187607792017577,False,학습
엔하3,삼성전자,005930.KS,2001-09-12 00:00:00+09:00,엔하3터치,롱,2257.016357421875,2291.954345703125,5,5봉경과,1.5479723116033886,-38.723303068830795,False,학습
엔하3,삼성전자,005930.KS,2002-05-13 00:00:00+09:00,엔하3터치,롱,4688.7255859375,5254.72607421875,2,MA50복귀,12.071520883602307,67.77937715616277,True,학습
엔하3,삼성전자,005930.KS,2002-06-26 00:00:00+09:00,엔하3터치,롱,4318.37841796875,4723.66552734375,5,5봉경과,9.385168925645852,94.11480315938667,True,학습
엔하3,삼성전자,005930.KS,2002-07-02 00:00:00+09:00,엔하3터치,롱,4716.673828125,5003.17041015625,3,MA50복귀,6.074123258701987,57.64069929516949,False,학습
엔하3,삼성전자,005930.KS,2002-08-06 00:00:00+09:00,엔하3터치,롱,4192.60107421875,4534.99462890625,5,5봉경과,8.166614200262345,103.78033966432477,True,학습
엔하3,삼성전자,005930.KS,2002-09-30 00:00:00+09:00,엔하3터치,롱,4171.63671875,4136.69921875,5,5봉경과,-0.8375010183165893,48.76073839224057,True,학습
엔하3,삼성전자,005930.KS,2002-10-04 00:00:00+09:00,엔하3터치,롱,4276.45166015625,3822.25244140625,5,5봉경과,-10.62093658117966,-35.965806379047976,False,학습
엔하3,삼성전자,005930.KS,2002-10-10 00:00:00+09:00,엔하3터치,롱,3822.25244140625,4297.4169921875,5,5봉경과,12.431532403088259,90.62672180571587,True,학습
엔하3,삼성전자,005930.KS,2002-12-30 00:00:00+09:00,엔하3터치,롱,4388.2548828125,4884.37939453125,5,5봉경과,11.305735992271629,110.53656702954866,True,학습
엔하3,삼성전자,005930.KS,2003-01-09 00:00:00+09:00,엔하3터치,롱,4514.03271484375,4611.85986328125,5,5봉경과,2.1671785433855946,-45.184373885872205,False,학습
엔하3,삼성전자,005930.KS,2003-02-27 00:00:00+09:00,엔하3터치,롱,3962.007080078125,3857.19091796875,5,5봉경과,-2.64553192336315,15.64022825954568,True,학습
엔하3,삼성전자,005930.KS,2003-03-05 00:00:00+09:00,엔하3터치,롱,3857.19091796875,4052.8466796875,5,5봉경과,5.0724935809447835,25.915866259854557,False,학습
엔하3,삼성전자,005930.KS,2003-09-23 00:00:00+09:00,엔하3터치,롱,5555.19384765625,5478.330078125,5,5봉경과,-1.3836379366613645,21.55529958934801,True,학습
엔하3,삼성전자,005930.KS,2003-09-25 00:00:00+09:00,엔하3터치,롱,5604.1103515625,5708.92236328125,5,5봉경과,1.8702703041799849,122.66111736849479,True,학습
