종목명,티커,터치시각,밴드종류,방향,진입가,청산가,보유봉수,청산사유,손익률(%),반전각도(도),반전성공여부,동시신호개수,신호2존재여부,신호2까지거리(일),신호3존재여부,신호3까지거리(일),구간
HD현대일렉트릭,267260.KS,2017-09-04 00:00:00+09:00,엔하4터치,롱,52780.08203125,44748.328125,5,5봉경과,-15.217395648408738,4.7603365009571235,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2017-09-08 00:00:00+09:00,엔하5터치,롱,44270.2578125,47138.734375,5,5봉경과,6.479466586006795,118.9192576277367,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2017-09-28 00:00:00+09:00,엔하4터치,롱,46316.328125,49370.1484375,5,5봉경과,6.593398993672925,80.83516877799914,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-02-09 00:00:00+09:00,엔하4터치,롱,39211.09765625,39048.234375,5,5봉경과,-0.4153499671898132,30.073692559274015,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-03-02 00:00:00+09:00,엔하4터치,롱,35587.23046875,34895.03515625,5,5봉경과,-1.9450665403924403,68.46518207657883,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-03-14 00:00:00+09:00,엔하4터치,롱,33754.9296875,32981.30078125,5,5봉경과,-2.2918990304888336,-91.09326330519943,False,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-03-23 00:00:00+09:00,엔하5터치,롱,31108.287109375,33592.0625,5,5봉경과,7.984288501299298,73.32465280711968,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-04-10 00:00:00+09:00,엔하5터치,롱,30293.935546875,31271.15625,5,5봉경과,3.225796468778076,36.19011828496368,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-07-04 00:00:00+09:00,엔하4터치,롱,25489.251953125,24878.484375,5,5봉경과,-2.3961769425332995,31.700406715890637,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-07-23 00:00:00+09:00,엔하5터치,롱,22883.3203125,26832.93359375,5,5봉경과,17.259791093744933,105.95231140639032,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-10-31 00:00:00+09:00,엔하4터치,롱,19178.015625,16449.931640625,5,5봉경과,-14.225058722023022,7.999471106183222,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-11-01 00:00:00+09:00,엔하5터치,롱,18078.63671875,16551.724609375,5,5봉경과,-8.445947186888185,5.453870299376476,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-11-06 00:00:00+09:00,엔하5터치,롱,18160.07421875,18058.279296875,5,5봉경과,-0.5605424330804677,144.37302418445105,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2018-11-23 00:00:00+09:00,엔하4터치,롱,18037.919921875,22353.9921875,5,5봉경과,23.927771518659423,63.480113692433534,False,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2019-04-25 00:00:00+09:00,엔하4터치,롱,18892.9921875,18119.35546875,5,5봉경과,-4.094834270147289,-18.718334971130297,False,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2019-05-02 00:00:00+09:00,엔하4터치,롱,18811.5546875,16775.673828125,5,5봉경과,-10.822501878208996,-50.187548330961754,False,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2019-05-08 00:00:00+09:00,엔하5터치,롱,17345.720703125,15798.451171875,5,5봉경과,-8.92018012818138,0.2655159157304041,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2019-07-26 00:00:00+09:00,엔하4터치,롱,11604.53125,10464.4375,5,5봉경과,-9.824556679098952,3.4848095054304835,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2019-08-02 00:00:00+09:00,엔하5터치,롱,10464.4375,9853.6708984375,5,5봉경과,-5.836592760599888,81.76455004714023,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2019-08-23 00:00:00+09:00,엔하4터치,롱,10057.259765625,10342.2841796875,5,5봉경과,2.834016627836274,-25.244785227026725,False,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2020-03-13 00:00:00+09:00,엔하4터치,롱,6464.61181640625,5865.68408203125,5,5봉경과,-9.264713046729396,-1.9377864781960312,False,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2022-01-25 00:00:00+09:00,엔하4터치,롱,16684.40234375,18253.0234375,5,5봉경과,9.401721808378756,103.32387599060311,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2022-01-27 00:00:00+09:00,엔하5터치,롱,15115.783203125,18205.48828125,5,5봉경과,20.44025795161075,140.1244751956341,True,1,False,,False,,학습
HD현대일렉트릭,267260.KS,2025-04-07 00:00:00+09:00,엔하4터치,롱,261973.65625,303494.03125,5,5봉경과,15.849064976356757,53.572313049096906,False,1,False,,False,,검증
HD현대일렉트릭,267260.KS,2026-07-29 00:00:00+09:00,엔하4터치,롱,585002.875,770686.375,5,5봉경과,31.740613240575954,154.39783063582482,True,1,False,,False,,검증
HD현대중공업,329180.KS,2023-03-08 00:00:00+09:00,엔하4터치,롱,94520.5546875,93841.25,5,5봉경과,-0.7186846181191906,52.55445950757699,True,1,False,,False,,학습
HD현대중공업,329180.KS,2023-03-10 00:00:00+09:00,엔하4터치,롱,92094.46875,92870.8203125,5,5봉경과,0.8429947781201572,38.50539063943074,True,1,False,,False,,학습
HD현대중공업,329180.KS,2023-10-05 00:00:00+09:00,엔하4터치,롱,108688.9375,110435.7265625,5,5봉경과,1.6071452188958975,91.20623120742184,True,1,False,,False,,학습
HD현대중공업,329180.KS,2023-10-24 00:00:00+09:00,엔하4터치,롱,105777.625,99081.609375,5,5봉경과,-6.330276015367144,-6.690558345991029,False,1,False,,False,,학습
HD현대중공업,329180.KS,2023-10-31 00:00:00+09:00,엔하4터치,롱,99081.609375,110532.7734375,5,5봉경과,11.557305270607895,103.30224954109165,True,1,False,,False,,학습
HD현대중공업,329180.KS,2026-07-29 00:00:00+09:00,엔하4터치,롱,428745.40625,502837.34375,5,5봉경과,17.281103522027532,109.78930462976297,True,1,False,,False,,검증
SK하이닉스,000660.KS,2001-05-14 00:00:00+09:00,엔하4터치,롱,-47081.4140625,-42058.7109375,5,5봉경과,-10.668122920718616,-109.51903742398423,False,1,False,,False,,학습
SK하이닉스,000660.KS,2001-11-12 00:00:00+09:00,엔하4터치,롱,-16082.767578125,-19583.435546875,5,5봉경과,21.766576876429145,121.29629787696533,True,1,False,,False,,학습
SK하이닉스,000660.KS,2001-11-22 00:00:00+09:00,엔하5터치,롱,-19634.166015625,-20801.05078125,5,5봉경과,5.943133844831429,60.1737139702433,True,1,False,,False,,학습
SK하이닉스,000660.KS,2001-11-30 00:00:00+09:00,엔하5터치,롱,-21765.015625,-28918.546875,5,5봉경과,32.8671082679271,18.609554750207067,False,1,False,,False,,학습
SK하이닉스,000660.KS,2001-12-27 00:00:00+09:00,엔하4터치,롱,-30855.623046875,-36973.55078125,5,5봉경과,19.827594228386882,5.31258828816469,False,1,False,,False,,학습
SK하이닉스,000660.KS,2003-03-10 00:00:00+09:00,엔하4터치,롱,2045.637451171875,1744.80859375,5,5봉경과,-14.70587357742891,4.125410639870168,True,1,False,,False,,학습
SK하이닉스,000660.KS,2003-03-17 00:00:00+09:00,엔하4터치,롱,1744.80859375,1865.1402587890625,5,5봉경과,6.896553895372656,79.82446656389696,True,1,False,,False,,학습
SK하이닉스,000660.KS,2003-03-25 00:00:00+09:00,엔하4터치,롱,1744.80859375,1624.4769287109375,5,5봉경과,-6.896553895372656,-63.43499842169434,False,1,False,,False,,학습
SK하이닉스,000660.KS,2003-04-14 00:00:00+09:00,엔하4터치,롱,1744.80859375,2306.355224609375,2,MA50복귀,32.18385288053175,81.75368604414165,False,1,False,,False,,학습
SK하이닉스,000660.KS,2003-12-24 00:00:00+09:00,엔하4터치,롱,2979.64013671875,3705.056396484375,5,5봉경과,24.345767491388088,151.30274086041493,True,1,False,,False,,학습
SK하이닉스,000660.KS,2004-08-03 00:00:00+09:00,엔하4터치,롱,5643.59423828125,6153.0400390625,5,5봉경과,9.026974287513646,128.9869900848023,True,1,False,,False,,학습
SK하이닉스,000660.KS,2007-05-21 00:00:00+09:00,엔하4터치,롱,21678.271484375,21306.431640625,5,5봉경과,-1.7152651862396415,32.12541805279456,True,1,False,,False,,학습
SK하이닉스,000660.KS,2007-05-30 00:00:00+09:00,엔하4터치,롱,21008.96484375,22979.7109375,5,5봉경과,9.380500697711822,87.63585777424868,True,1,False,,False,,학습
SK하이닉스,000660.KS,2007-10-16 00:00:00+09:00,엔하4터치,롱,19856.2578125,18703.546875,5,5봉경과,-5.805277854391779,-14.725505585357226,False,1,False,,False,,학습
SK하이닉스,000660.KS,2007-10-18 00:00:00+09:00,엔하5터치,롱,19410.0546875,17104.640625,5,5봉경과,-11.877421777614455,-7.883350724301849,False,1,False,,False,,학습
SK하이닉스,000660.KS,2007-10-22 00:00:00+09:00,엔하5터치,롱,18777.919921875,18852.2890625,5,5봉경과,0.3960456798964459,102.92151705892556,True,1,False,,False,,학습
SK하이닉스,000660.KS,2007-11-08 00:00:00+09:00,엔하4터치,롱,17402.11328125,17625.21484375,5,5봉경과,1.2820371807393185,9.67794837195181,False,1,False,,False,,학습
SK하이닉스,000660.KS,2008-07-01 00:00:00+09:00,엔하4터치,롱,18881.841796875,17420.51953125,5,5봉경과,-7.739299382684443,5.259428395876654,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-07-07 00:00:00+09:00,엔하5터치,롱,17728.1640625,17843.529296875,5,5봉경과,0.6507455254152886,93.67874835756109,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-07-10 00:00:00+09:00,엔하5터치,롱,17458.97265625,17074.4140625,5,5봉경과,-2.202641594792434,3.3315974156020687,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-07-16 00:00:00+09:00,엔하5터치,롱,16651.3984375,17881.98828125,5,5봉경과,7.39030927864073,59.66107563700269,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-07-30 00:00:00+09:00,엔하4터치,롱,16228.38671875,17228.236328125,5,5봉경과,6.161115252570306,86.51610956567612,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-09-01 00:00:00+09:00,엔하4터치,롱,13228.826171875,15305.44140625,5,5봉경과,15.697653044908588,130.10690042438378,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-09-05 00:00:00+09:00,엔하4터치,롱,13305.7373046875,15690.0029296875,5,5봉경과,17.919079344517368,85.34760357816889,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-10-10 00:00:00+09:00,엔하4터치,롱,11690.5908203125,11459.8544921875,5,5봉경과,-1.9736926188888049,1.7798739955936043,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-10-22 00:00:00+09:00,엔하4터치,롱,9383.236328125,7206.6328125,5,5봉경과,-23.19672487733173,19.68260971257243,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-10-23 00:00:00+09:00,엔하5터치,롱,7998.826171875,8268.0166015625,5,5봉경과,3.3653741674498625,157.51798789501132,True,1,False,,False,,학습
SK하이닉스,000660.KS,2008-11-04 00:00:00+09:00,엔하4터치,롱,7883.45703125,7845.00146484375,5,5봉경과,-0.4878007992408946,-70.19314465962516,False,1,False,,False,,학습
SK하이닉스,000660.KS,2008-11-18 00:00:00+09:00,엔하4터치,롱,6237.54443359375,4507.02978515625,5,5봉경과,-27.743524184251257,-8.128356511894651,False,1,False,,False,,학습
SK하이닉스,000660.KS,2008-12-12 00:00:00+09:00,엔하4터치,롱,4906.97119140625,6606.720703125,5,5봉경과,34.639484223905384,156.60686559306663,True,1,False,,False,,학습
SK하이닉스,000660.KS,2010-08-12 00:00:00+09:00,엔하4터치,롱,18035.892578125,19141.87109375,5,5봉경과,6.132097487464503,67.9785867883767,True,1,False,,False,,학습
SK하이닉스,000660.KS,2011-06-13 00:00:00+09:00,엔하4터치,롱,22701.623046875,21710.845703125,5,5봉경과,-4.3643458518547895,-29.80095856681168,False,1,False,,False,,학습
SK하이닉스,000660.KS,2011-06-17 00:00:00+09:00,엔하4터치,롱,21236.998046875,24037.0078125,5,5봉경과,13.184583618855767,73.10603180065726,True,1,False,,False,,학습
SK하이닉스,000660.KS,2011-08-08 00:00:00+09:00,엔하4터치,롱,18824.681640625,17661.599609375,5,5봉경과,-6.178495091996596,46.634730828338164,True,1,False,,False,,학습
SK하이닉스,000660.KS,2011-08-11 00:00:00+09:00,엔하4터치,롱,18824.681640625,13440.048828125,5,5봉경과,-28.60411089704476,-4.500802482681152,False,1,False,,False,,학습
SK하이닉스,000660.KS,2011-08-17 00:00:00+09:00,엔하4터치,롱,16886.21875,14000.05078125,5,5봉경과,-17.091854674392394,3.1761777883774425,True,1,False,,False,,학습
SK하이닉스,000660.KS,2011-08-18 00:00:00+09:00,엔하5터치,롱,14818.5126953125,14904.666015625,5,5봉경과,0.5813897931858751,131.35803878394586,True,1,False,,False,,학습
SK하이닉스,000660.KS,2012-05-16 00:00:00+09:00,엔하4터치,롱,19858.537109375,19298.529296875,5,5봉경과,-2.819985225576492,-18.75919345258663,False,1,False,,False,,학습
SK하이닉스,000660.KS,2012-05-21 00:00:00+09:00,엔하4터치,롱,20160.07421875,20203.1484375,5,5봉경과,0.21366101276521374,51.47867032994148,True,1,False,,False,,학습
SK하이닉스,000660.KS,2012-05-23 00:00:00+09:00,엔하4터치,롱,19298.529296875,19901.611328125,5,5봉경과,3.12501549715323,54.3184551903891,True,1,False,,False,,학습
SK하이닉스,000660.KS,2012-06-04 00:00:00+09:00,엔하4터치,롱,18566.22265625,20289.302734375,5,5봉경과,9.280725056612175,35.677931505765656,False,1,False,,False,,학습
SK하이닉스,000660.KS,2015-07-06 00:00:00+09:00,엔하4터치,롱,35333.35546875,35159.9453125,5,5봉경과,-0.4907831536219925,-20.408431187809292,False,1,False,,False,,학습
SK하이닉스,000660.KS,2015-07-09 00:00:00+09:00,엔하4터치,롱,35506.765625,34206.16015625,5,5봉경과,-3.6629792825575054,-3.442461911519459,False,1,False,,False,,학습
SK하이닉스,000660.KS,2015-07-14 00:00:00+09:00,엔하4터치,롱,32818.8359375,33859.3203125,5,5봉경과,3.170387813210354,3.449438862173693,True,1,False,,False,,학습
SK하이닉스,000660.KS,2015-07-30 00:00:00+09:00,엔하5터치,롱,29914.1328125,31301.447265625,5,5봉경과,4.637655591825457,44.47511843428303,True,1,False,,False,,학습
SK하이닉스,000660.KS,2015-08-07 00:00:00+09:00,엔하4터치,롱,31388.166015625,31995.10546875,5,5봉경과,1.9336569483634887,38.79079922963697,True,1,False,,False,,학습
SK하이닉스,000660.KS,2015-08-19 00:00:00+09:00,엔하4터치,롱,28613.509765625,29003.69140625,5,5봉경과,1.3636273348533667,72.36439879551205,True,1,False,,False,,학습
SK하이닉스,000660.KS,2015-08-21 00:00:00+09:00,엔하4터치,롱,27746.43359375,31995.10546875,5,5봉경과,15.312497228317772,147.60780289292427,True,1,False,,False,,학습
SK하이닉스,000660.KS,2016-01-18 00:00:00+09:00,엔하4터치,롱,23531.705078125,24677.44140625,5,5봉경과,4.868904842726731,46.4378643401942,True,1,False,,False,,학습
SK하이닉스,000660.KS,2016-05-09 00:00:00+09:00,엔하4터치,롱,22694.431640625,23002.8984375,5,5봉경과,1.359217986859903,32.22654636503818,True,1,False,,False,,학습
SK하이닉스,000660.KS,2018-08-16 00:00:00+09:00,엔하4터치,롱,67626.6015625,73420.578125,5,5봉경과,8.56759977380388,120.34940700810947,True,1,False,,False,,검증
SK하이닉스,000660.KS,2018-10-11 00:00:00+09:00,엔하4터치,롱,62466.33984375,62194.75,5,5봉경과,-0.43477790507550224,-32.65664561292179,False,1,False,,False,,검증
SK하이닉스,000660.KS,2018-10-24 00:00:00+09:00,엔하4터치,롱,60384.1171875,61742.08203125,5,5봉경과,2.248877531045713,62.18810207589077,True,1,False,,False,,검증
SK하이닉스,000660.KS,2018-12-20 00:00:00+09:00,엔하4터치,롱,53051.12109375,56173.1953125,5,5봉경과,5.885029673987067,108.33957828008903,True,1,False,,False,,검증
SK하이닉스,000660.KS,2019-06-03 00:00:00+09:00,엔하4터치,롱,61836.94140625,62394.03125,5,5봉경과,0.9009013561813937,67.74871219864545,True,1,False,,False,,검증
SK하이닉스,000660.KS,2019-06-13 00:00:00+09:00,엔하4터치,롱,58958.65234375,62486.89453125,5,5봉경과,5.984265323652732,37.32382609038935,False,1,False,,False,,검증
SK하이닉스,000660.KS,2020-03-12 00:00:00+09:00,엔하4터치,롱,77697.9609375,64748.296875,5,5봉경과,-16.66667169414738,-9.604054030666646,False,1,False,,False,,검증
SK하이닉스,000660.KS,2020-03-13 00:00:00+09:00,엔하5터치,롱,77416.4609375,70190.921875,5,5봉경과,-9.33333683172799,0.18482108211118486,True,1,False,,False,,검증
SK하이닉스,000660.KS,2020-03-18 00:00:00+09:00,엔하5터치,롱,68595.6796875,79293.2265625,5,5봉경과,15.595073806010241,134.22941983967957,True,1,False,,False,,검증
SK하이닉스,000660.KS,2020-08-19 00:00:00+09:00,엔하4터치,롱,70378.5859375,73944.4375,5,5봉경과,5.066671225344979,108.01189697833915,True,1,False,,False,,검증
SK하이닉스,000660.KS,2020-08-20 00:00:00+09:00,엔하5터치,롱,67375.78125,74225.9609375,5,5봉경과,10.167124685474427,120.1839216695098,True,1,False,,False,,검증
SK하이닉스,000660.KS,2021-05-13 00:00:00+09:00,엔하4터치,롱,111388.140625,116128.0703125,5,5봉경과,4.255327058072974,110.81566805755531,True,1,False,,False,,검증
SK하이닉스,000660.KS,2021-05-17 00:00:00+09:00,엔하4터치,롱,111388.140625,116602.046875,5,5봉경과,4.680845034978336,70.20450277688828,True,1,False,,False,,검증
SK하이닉스,000660.KS,2021-08-11 00:00:00+09:00,엔하4터치,롱,100012.328125,97168.3671875,5,5봉경과,-2.8436103736586222,92.94327010956067,True,1,False,,False,,검증
SK하이닉스,000660.KS,2021-08-12 00:00:00+09:00,엔하5터치,롱,95272.3984375,97168.3671875,5,5봉경과,1.9900504039937459,87.28665698308805,True,1,False,,False,,검증
SK하이닉스,000660.KS,2021-08-25 00:00:00+09:00,엔하4터치,롱,98116.359375,102382.2890625,5,5봉경과,4.347827125541468,33.08933241882296,False,1,False,,False,,검증
SK하이닉스,000660.KS,2021-08-27 00:00:00+09:00,엔하4터치,롱,98116.359375,101434.2890625,5,5봉경과,3.3816273948963977,15.218367803386972,False,1,False,,False,,검증
SK하이닉스,000660.KS,2021-10-08 00:00:00+09:00,엔하4터치,롱,89110.5078125,92049.25,5,5봉경과,3.2978626871743257,122.88817262429748,True,1,False,,False,,검증
SK하이닉스,000660.KS,2022-04-15 00:00:00+09:00,엔하4터치,롱,103893.7578125,106298.703125,5,5봉경과,2.314812134180643,30.384793778003605,True,1,False,,False,,검증
SK하이닉스,000660.KS,2022-06-20 00:00:00+09:00,엔하4터치,롱,90907.0390625,91388.015625,5,5봉경과,0.5290861603899794,28.878770555174125,True,1,False,,False,,검증
SK하이닉스,000660.KS,2022-06-22 00:00:00+09:00,엔하4터치,롱,88694.4765625,90711.6015625,5,5봉경과,2.2742397026026757,93.1152378710627,True,1,False,,False,,검증
SK하이닉스,000660.KS,2022-07-01 00:00:00+09:00,엔하4터치,롱,84438.9765625,91483.609375,5,5봉경과,8.342868541621543,63.41007637405101,True,1,False,,False,,검증
SK하이닉스,000660.KS,2022-09-23 00:00:00+09:00,엔하4터치,롱,80578.9296875,80490.2734375,5,5봉경과,-0.11002410970687418,60.00102806280415,True,1,False,,False,,검증
SK하이닉스,000660.KS,2022-09-27 00:00:00+09:00,엔하5터치,롱,79131.3984375,86979.8828125,5,5봉경과,9.918293534517698,131.1905268817157,True,1,False,,False,,검증
SK하이닉스,000660.KS,2023-01-03 00:00:00+09:00,엔하4터치,롱,73512.2265625,80805.09375,3,MA50복귀,9.920618009440393,88.31260827720709,True,1,False,,False,,검증
SK하이닉스,000660.KS,2024-08-02 00:00:00+09:00,엔하4터치,롱,170741.625,169065.78125,5,5봉경과,-0.9815086098659306,56.94333282327801,False,1,False,,False,,검증
SK하이닉스,000660.KS,2024-08-05 00:00:00+09:00,엔하5터치,롱,153884.375,174487.703125,5,5봉경과,13.388836992059785,124.55166850613966,True,1,False,,False,,검증
SK하이닉스,000660.KS,2024-09-04 00:00:00+09:00,엔하4터치,롱,152602.796875,154968.75,5,5봉경과,1.550399582084986,26.238534393639153,True,1,False,,False,,검증
SK하이닉스,000660.KS,2024-09-09 00:00:00+09:00,엔하4터치,롱,154771.59375,150631.1875,5,5봉경과,-2.675171941879677,69.20472046421224,True,1,False,,False,,검증
SK하이닉스,000660.KS,2024-09-19 00:00:00+09:00,엔하4터치,롱,150631.1875,178332.359375,5,5봉경과,18.39006405960917,15.079834311516073,False,1,False,,False,,검증
SK하이닉스,000660.KS,2025-04-07 00:00:00+09:00,엔하4터치,롱,163782.828125,179087.765625,5,5봉경과,9.344653328564569,110.99533648788758,True,1,False,,False,,검증
SK하이닉스,000660.KS,2025-04-09 00:00:00+09:00,엔하4터치,롱,163981.578125,172926.03125,5,5봉경과,5.454547533492948,31.693132876240924,True,1,False,,False,,검증
대한광통신,010170.KQ,2000-09-05 00:00:00+09:00,엔하4터치,롱,22265.896484375,16434.353515625,5,5봉경과,-26.19047013374135,-139.04641280243277,False,1,False,,False,,학습
대한광통신,010170.KQ,2000-10-04 00:00:00+09:00,엔하4터치,롱,15904.2119140625,17928.384765625,5,5봉경과,12.727275406665871,66.3473469910383,False,1,False,,False,,학습
대한광통신,010170.KQ,2000-10-12 00:00:00+09:00,엔하4터치,롱,16578.935546875,16530.7421875,5,5봉경과,-0.29069031144212437,-68.02336263694991,False,1,False,,False,,학습
대한광통신,010170.KQ,2000-10-24 00:00:00+09:00,엔하4터치,롱,16193.3798828125,16145.185546875,5,5봉경과,-0.29761752201375213,-55.49145313419995,False,1,False,,False,,학습
대한광통신,010170.KQ,2001-09-03 00:00:00+09:00,엔하4터치,롱,15036.7099609375,15615.044921875,5,5봉경과,3.8461535963645224,58.66643312723481,True,1,False,,False,,학습
대한광통신,010170.KQ,2001-09-12 00:00:00+09:00,엔하4터치,롱,13783.650390625,13446.2890625,5,5봉경과,-2.447547047148392,-83.51960148279454,False,1,False,,False,,학습
대한광통신,010170.KQ,2001-09-14 00:00:00+09:00,엔하5터치,롱,13205.3154296875,13253.509765625,5,5봉경과,0.3649616413489981,140.49118397732747,True,1,False,,False,9.0,학습
대한광통신,010170.KQ,2001-12-13 00:00:00+09:00,엔하4터치,롱,10891.9755859375,9253.3603515625,5,5봉경과,-15.044242630240529,-53.383317156489085,False,2,False,,True,-6.0,학습
대한광통신,010170.KQ,2002-01-10 00:00:00+09:00,엔하5터치,롱,8000.30078125,7759.32763671875,5,5봉경과,-3.0120510605802417,-7.708843439487438,False,1,False,,False,,학습
대한광통신,010170.KQ,2002-05-24 00:00:00+09:00,엔하4터치,롱,5580.9326171875,5108.6259765625,5,5봉경과,-8.462862267328681,1.7199936304818664,True,1,False,,False,,학습
대한광통신,010170.KQ,2002-06-03 00:00:00+09:00,엔하5터치,롱,4877.2919921875,4578.4853515625,5,5봉경과,-6.126486605756468,22.647583915913458,True,1,False,,False,,학습
대한광통신,010170.KQ,2002-06-11 00:00:00+09:00,엔하5터치,롱,4530.291015625,4723.0693359375,5,5봉경과,4.255318690291782,105.15677832879871,True,1,False,,False,,학습
대한광통신,010170.KQ,2002-06-26 00:00:00+09:00,엔하4터치,롱,4106.17822265625,3961.5947265625,5,5봉경과,-3.5211208148734525,-10.105158289509077,False,1,False,,False,,학습
대한광통신,010170.KQ,2002-06-27 00:00:00+09:00,엔하5터치,롱,4029.067138671875,4366.42919921875,5,5봉경과,8.373205234253843,115.14930885922999,True,1,False,,False,,학습
대한광통신,010170.KQ,2002-07-02 00:00:00+09:00,엔하4터치,롱,3855.566650390625,4385.70703125,5,5봉경과,13.749999129328087,124.59259266965628,True,1,False,,False,,학습
대한광통신,010170.KQ,2003-01-27 00:00:00+09:00,엔하4터치,롱,3325.42626953125,3595.31591796875,5,5봉경과,8.11594143314275,65.03606735094704,True,1,False,,False,,학습
대한광통신,010170.KQ,2004-01-27 00:00:00+09:00,엔하4터치,롱,2804.9248046875,2737.452392578125,5,5봉경과,-2.405498072412397,12.808636001567498,True,1,False,,False,,학습
대한광통신,010170.KQ,2004-05-17 00:00:00+09:00,엔하4터치,롱,2496.4794921875,2429.007080078125,5,5봉경과,-2.7027024383946925,13.498855372441401,True,1,False,,False,,학습
대한광통신,010170.KQ,2006-06-26 00:00:00+09:00,엔하4터치,롱,5436.34912109375,5041.1533203125,5,5봉경과,-7.269507384061084,26.25628030257876,True,1,False,,False,,학습
대한광통신,010170.KQ,2007-09-28 00:00:00+09:00,엔하4터치,롱,7634.02197265625,7846.078125,5,5봉경과,2.7777776001077616,64.1247915543317,True,1,False,,False,,학습
대한광통신,010170.KQ,2008-06-05 00:00:00+09:00,엔하4터치,롱,4626.68017578125,4612.2216796875,5,5봉경과,-0.31250260541963165,27.116218811328253,True,1,False,,False,,학습
대한광통신,010170.KQ,2008-06-24 00:00:00+09:00,엔하4터치,롱,4332.69287109375,3956.775146484375,5,5봉경과,-8.676306763338106,-2.1742342267537538,False,1,False,,False,,학습
대한광통신,010170.KQ,2008-06-30 00:00:00+09:00,엔하4터치,롱,4130.27587890625,4048.344970703125,5,5봉경과,-1.9836667236093044,72.31260260870451,True,1,False,,False,,학습
대한광통신,010170.KQ,2008-07-03 00:00:00+09:00,엔하4터치,롱,3942.31689453125,3860.385986328125,5,5봉경과,-2.078242576510754,12.755194267864702,True,1,False,,False,,학습
대한광통신,010170.KQ,2010-02-05 00:00:00+09:00,엔하4터치,롱,4284.49853515625,4655.5966796875,5,5봉경과,8.661413733397778,109.86020325220387,True,1,False,,False,,학습
대한광통신,010170.KQ,2010-08-16 00:00:00+09:00,엔하4터치,롱,3479.64892578125,3113.3701171875,5,5봉경과,-10.526315050921788,-28.24548159459921,False,1,False,,False,,학습
대한광통신,010170.KQ,2010-08-23 00:00:00+09:00,엔하4터치,롱,3113.3701171875,2443.46533203125,5,5봉경과,-21.517030097321562,-58.345201810415745,False,1,False,,False,,학습
대한광통신,010170.KQ,2010-09-27 00:00:00+09:00,엔하5터치,롱,2159.1171875,2207.311767578125,5,5봉경과,2.232142857142857,-3.3035802769140545,False,1,False,,False,,학습
대한광통신,010170.KQ,2011-06-02 00:00:00+09:00,엔하4터치,롱,1754.2828369140625,1836.213623046875,5,5봉경과,4.670329345348664,91.31578009713274,True,1,False,,False,,학습
대한광통신,010170.KQ,2011-08-09 00:00:00+09:00,엔하4터치,롱,1609.6990966796875,1701.268798828125,5,5봉경과,5.688622323098618,138.58614090454623,True,1,False,,False,,학습
대한광통신,010170.KQ,2011-08-23 00:00:00+09:00,엔하4터치,롱,1513.3099365234375,1494.0321044921875,5,5봉경과,-1.2738852475612112,87.7430395826074,True,1,False,,False,,학습
대한광통신,010170.KQ,2011-08-26 00:00:00+09:00,엔하4터치,롱,1402.46240234375,1469.934814453125,5,5봉경과,4.810996144824794,65.68023512212622,True,1,False,,False,,학습
대한광통신,010170.KQ,2011-09-14 00:00:00+09:00,엔하4터치,롱,1175.9478759765625,1339.8094482421875,5,5봉경과,13.93442478303272,120.14460859602487,True,1,False,,False,,학습
대한광통신,010170.KQ,2011-09-26 00:00:00+09:00,엔하4터치,롱,1195.2257080078125,1354.267822265625,5,5봉경과,13.306450253894047,-34.15847431758479,False,1,False,,False,,학습
대한광통신,010170.KQ,2012-12-24 00:00:00+09:00,엔하4터치,롱,1604.879638671875,1469.934814453125,5,5봉경과,-8.40840776884827,95.67748719217565,True,1,False,,False,,학습
